player_id,player_name,order,team,opp_pitcher,p_hand,b_hand,iso,slg,sp_hr9_split,clash_badge,prob,score,target_call,rank,wb_score,wb_rank,synergy_score,synergy_call
664761,Alec Bohm,1,Philadelphia Phillies,TBD Pitcher,R,R,0.143,0.389,1.2,NEUTRAL TRAJECTORY,0.1399,30.8,⚾ Standard Matchup,122,20.0,64,25.6,⚾ Baseline Confluence
676391,Ernie Clement,8,Toronto Blue Jays,Ryan Weathers,L,R,0.118,0.403,1.35,ABOVE-AVG MATCHUP,0.1386,30.3,⚾ Standard Matchup,123,20.0,8,25.4,⚾ Baseline Confluence
663757,Trent Grisham,1,New York Yankees,Dylan Cease,R,L,0.197,0.42,0.8,ABOVE-AVG MATCHUP,0.1372,29.7,⚾ Standard Matchup,124,20.0,10,25.0,⚾ Baseline Confluence
691011,Drew Romo,6,Chicago White Sox,Christian Scott,R,S,0.164,0.302,1.17,NEUTRAL TRAJECTORY,0.1366,29.5,⚾ Standard Matchup,125,20.0,141,24.9,⚾ Baseline Confluence
682987,Spencer Jones,5,New York Yankees,Dylan Cease,R,L,0.196,0.425,0.8,ABOVE-AVG MATCHUP,0.1365,29.5,⚾ Standard Matchup,126,20.0,14,24.9,⚾ Baseline Confluence
695600,Carter Jensen,2,Kansas City Royals,Drew Anderson,R,L,0.186,0.407,1.13,ABOVE-AVG MATCHUP,0.1361,29.3,⚾ Standard Matchup,127,20.0,155,24.8,⚾ Baseline Confluence
666176,Jo Adell,7,Cleveland Guardians,Gabriel Hughes,R,R,0.246,0.472,0.61,ABOVE-AVG MATCHUP,0.1351,28.9,⚾ Standard Matchup,128,20.0,241,24.6,⚾ Baseline Confluence
682657,Angel Martínez,2,Cleveland Guardians,Gabriel Hughes,R,S,0.184,0.425,0.81,ABOVE-AVG MATCHUP,0.1343,28.6,⚾ Standard Matchup,129,20.0,236,24.5,⚾ Baseline Confluence
624641,Edmundo Sosa,7,Philadelphia Phillies,TBD Pitcher,R,R,0.134,0.353,1.2,NEUTRAL TRAJECTORY,0.1317,27.7,⚾ Standard Matchup,130,20.0,70,24.0,⚾ Baseline Confluence
668939,Adley Rutschman,1,Boston Red Sox,Blade Tidwell,R,S,0.129,0.323,1.46,ABOVE-AVG MATCHUP,0.1299,27.1,⚾ Standard Matchup,131,20.0,208,23.7,⚾ Baseline Confluence
687952,Christian Encarnacion-Strand,2,Baltimore Orioles,Shane McClanahan,L,R,0.247,0.494,0.7,ABOVE-AVG MATCHUP,0.1298,27.0,⚾ Standard Matchup,132,20.0,83,23.6,⚾ Baseline Confluence
643289,Mauricio Dubón,6,Atlanta Braves,Logan Henderson,R,R,0.125,0.391,1.33,ABOVE-AVG MATCHUP,0.1251,25.4,⚾ Standard Matchup,133,20.0,24,22.8,⚾ Baseline Confluence
592663,J.T. Realmuto,9,Philadelphia Phillies,TBD Pitcher,R,R,0.126,0.345,1.2,NEUTRAL TRAJECTORY,0.1243,25.1,⚾ Standard Matchup,134,20.0,72,22.7,⚾ Baseline Confluence
608324,Alex Bregman,1,Chicago Cubs,Kade Anderson,L,R,0.16,0.418,1.2,NEUTRAL TRAJECTORY,0.1222,25.0,⚾ Standard Matchup,135,20.0,181,22.6,⚾ Baseline Confluence
694673,Abimelec Ortiz,1,Washington Nationals,Eury Pérez,R,L,0.315,0.556,0.51,ABOVE-AVG MATCHUP,0.1212,25.0,⚾ Standard Matchup,136,20.0,37,22.6,⚾ Baseline Confluence
668904,Royce Lewis,9,Minnesota Twins,Casey Mize,R,R,0.178,0.416,1.06,NEUTRAL TRAJECTORY,0.1203,25.0,⚾ Standard Matchup,137,20.0,261,22.6,⚾ Baseline Confluence
694378,Jacob Gonzalez,6,Pittsburgh Pirates,Tarik Skubal,L,L,0.116,0.36,1.37,ABOVE-AVG MATCHUP,0.1199,25.0,⚾ Standard Matchup,138,20.0,168,22.6,⚾ Baseline Confluence
686681,Michael Massey,9,Kansas City Royals,Drew Anderson,R,L,0.17,0.448,1.13,NEUTRAL TRAJECTORY,0.1196,25.0,⚾ Standard Matchup,139,20.0,162,22.6,⚾ Baseline Confluence
691723,Coby Mayo,4,Baltimore Orioles,Shane McClanahan,L,R,0.226,0.436,0.7,ABOVE-AVG MATCHUP,0.1194,25.0,⚾ Standard Matchup,140,20.0,85,22.6,⚾ Baseline Confluence
592885,Christian Yelich,6,Milwaukee Brewers,Martín Pérez,L,L,0.143,0.373,1.16,NEUTRAL TRAJECTORY,0.1193,25.0,⚾ Standard Matchup,141,20.0,33,22.6,⚾ Baseline Confluence
663743,Nick Fortes,9,Tampa Bay Rays,Brandon Young,R,R,0.101,0.367,1.55,ABOVE-AVG MATCHUP,0.1183,25.0,⚾ Standard Matchup,142,20.0,81,22.6,⚾ Baseline Confluence
669397,Nick Allen,9,Houston Astros,Jacob Lopez,L,R,0.084,0.342,1.85,ABOVE-AVG MATCHUP,0.1174,25.0,⚾ Standard Matchup,143,20.0,126,22.6,⚾ Baseline Confluence
595879,Javier Báez,9,Detroit Tigers,Michael Wacha,R,R,0.1,0.355,1.77,ABOVE-AVG MATCHUP,0.1159,25.0,⚾ Standard Matchup,144,20.0,153,22.6,⚾ Baseline Confluence
805300,Jakob Marsee,5,Miami Marlins,Jake Irvin,R,L,0.11,0.316,1.39,ABOVE-AVG MATCHUP,0.1157,25.0,⚾ Standard Matchup,145,20.0,50,22.6,⚾ Baseline Confluence
665862,Jazz Chisholm Jr.,7,New York Yankees,Dylan Cease,R,L,0.172,0.386,0.8,NEUTRAL TRAJECTORY,0.1155,25.0,⚾ Standard Matchup,146,20.0,16,22.6,⚾ Baseline Confluence
702284,Cole Young,4,Seattle Mariners,David Peterson,L,L,0.14,0.395,1.29,NEUTRAL TRAJECTORY,0.1154,25.0,⚾ Standard Matchup,147,20.0,193,22.6,⚾ Baseline Confluence
622268,Donovan Walton,5,Athletics,Hunter Brown,R,L,0.105,0.333,1.45,ABOVE-AVG MATCHUP,0.1152,25.0,⚾ Standard Matchup,148,20.0,113,22.6,⚾ Baseline Confluence
682626,Francisco Alvarez,8,New York Mets,Luis Castillo,R,R,0.172,0.408,0.92,NEUTRAL TRAJECTORY,0.1141,25.0,⚾ Standard Matchup,149,20.0,134,22.6,⚾ Baseline Confluence
676439,Hunter Feduccia,6,Los Angeles Dodgers,Jared Jones,R,L,0.106,0.34,1.42,ABOVE-AVG MATCHUP,0.114,25.0,⚾ Standard Matchup,150,20.0,177,22.6,⚾ Baseline Confluence
695731,Braden Montgomery,2,Chicago White Sox,Christian Scott,R,S,0.134,0.369,1.17,NEUTRAL TRAJECTORY,0.1131,25.0,⚾ Standard Matchup,151,20.0,137,22.6,⚾ Baseline Confluence
683737,Michael Busch,6,Chicago Cubs,Kade Anderson,L,L,0.146,0.39,1.2,NEUTRAL TRAJECTORY,0.1121,25.0,⚾ Standard Matchup,152,20.0,186,22.6,⚾ Baseline Confluence
691720,Kyle Karros,8,Colorado Rockies,Tanner Bibee,R,R,0.157,0.422,0.82,NEUTRAL TRAJECTORY,0.1119,25.0,⚾ Standard Matchup,153,20.0,251,22.6,⚾ Baseline Confluence
694192,Jackson Chourio,1,Milwaukee Brewers,Martín Pérez,L,R,0.188,0.468,0.78,ABOVE-AVG MATCHUP,0.1112,25.0,⚾ Standard Matchup,154,20.0,28,22.6,⚾ Baseline Confluence
800050,Chase DeLauter,5,Cleveland Guardians,Gabriel Hughes,R,L,0.155,0.441,0.81,NEUTRAL TRAJECTORY,0.1093,25.0,⚾ Standard Matchup,155,20.0,239,22.6,⚾ Baseline Confluence
680977,Brendan Donovan,1,Seattle Mariners,David Peterson,L,L,0.132,0.409,1.29,NEUTRAL TRAJECTORY,0.1091,25.0,⚾ Standard Matchup,156,20.0,190,22.6,⚾ Baseline Confluence
671277,Luis García Jr.,4,New York Yankees,Dylan Cease,R,L,0.161,0.411,0.8,NEUTRAL TRAJECTORY,0.1085,25.0,⚾ Standard Matchup,157,20.0,13,22.6,⚾ Baseline Confluence
668709,JJ Bleday,5,Cincinnati Reds,Michael Soroka,R,L,0.211,0.428,0.66,ABOVE-AVG MATCHUP,0.1059,25.0,⚾ Standard Matchup,158,20.0,221,22.6,⚾ Baseline Confluence
665804,Miguel Amaya,8,Chicago Cubs,Kade Anderson,L,R,0.136,0.373,1.2,NEUTRAL TRAJECTORY,0.1049,25.0,⚾ Standard Matchup,159,20.0,188,22.6,⚾ Baseline Confluence
701852,Drew Cavanaugh,5,San Francisco Giants,Patrick Sandoval,L,L,0.05,0.238,3.0,ABOVE-AVG MATCHUP,0.1049,25.0,⚾ Standard Matchup,160,20.0,203,22.6,⚾ Baseline Confluence
643446,Jeff McNeil,7,Athletics,Hunter Brown,R,L,0.095,0.356,1.45,ABOVE-AVG MATCHUP,0.1048,25.0,⚾ Standard Matchup,161,20.0,115,22.6,⚾ Baseline Confluence
805347,Jim Jarvis,9,Atlanta Braves,Logan Henderson,R,L,0.093,0.306,1.48,ABOVE-AVG MATCHUP,0.1047,25.0,⚾ Standard Matchup,162,20.0,27,22.6,⚾ Baseline Confluence
669364,Xavier Edwards,1,Miami Marlins,Jake Irvin,R,S,0.098,0.384,1.39,ABOVE-AVG MATCHUP,0.1037,25.0,⚾ Standard Matchup,163,20.0,46,22.6,⚾ Baseline Confluence
682829,Elly De La Cruz,2,Cincinnati Reds,Michael Soroka,R,S,0.206,0.463,0.66,ABOVE-AVG MATCHUP,0.1035,25.0,⚾ Standard Matchup,164,20.0,218,22.6,⚾ Baseline Confluence
669743,Alex Call,1,Los Angeles Dodgers,Jared Jones,R,R,0.076,0.328,1.75,ABOVE-AVG MATCHUP,0.1014,25.0,⚾ Standard Matchup,165,20.0,172,22.6,⚾ Baseline Confluence
682634,Kevin Alcántara,5,Chicago Cubs,Kade Anderson,L,R,0.131,0.348,1.2,NEUTRAL TRAJECTORY,0.1012,25.0,⚾ Standard Matchup,166,20.0,185,22.6,⚾ Baseline Confluence
608070,José Ramírez,8,Cleveland Guardians,Gabriel Hughes,R,S,0.142,0.377,0.81,NEUTRAL TRAJECTORY,0.1006,25.0,⚾ Standard Matchup,167,20.0,242,22.6,⚾ Baseline Confluence
668804,Bryan Reynolds,3,Pittsburgh Pirates,Tarik Skubal,L,S,0.167,0.43,0.82,NEUTRAL TRAJECTORY,0.0995,25.0,⚾ Standard Matchup,168,20.0,165,22.6,⚾ Baseline Confluence
630105,Jake Cronenworth,6,San Diego Padres,Dean Kremer,R,L,0.073,0.297,2.01,ABOVE-AVG MATCHUP,0.0993,25.0,⚾ Standard Matchup,169,20.0,267,22.6,⚾ Baseline Confluence
682928,CJ Abrams,5,Washington Nationals,Eury Pérez,R,L,0.251,0.53,0.51,ABOVE-AVG MATCHUP,0.0978,25.0,⚾ Standard Matchup,170,20.0,41,22.6,⚾ Baseline Confluence
689414,Liam Hicks,8,Tampa Bay Rays,Brandon Young,R,L,0.15,0.432,0.89,NEUTRAL TRAJECTORY,0.0972,25.0,⚾ Standard Matchup,171,20.0,80,22.6,⚾ Baseline Confluence
676572,Eric Wagaman,7,New York Mets,Luis Castillo,R,R,0.143,0.333,0.92,NEUTRAL TRAJECTORY,0.0958,25.0,⚾ Standard Matchup,172,20.0,133,22.6,⚾ Baseline Confluence
683227,Cody Freeman,2,Texas Rangers,Ryan Johnson,R,R,0.05,0.276,2.49,ABOVE-AVG MATCHUP,0.0952,25.0,⚾ Standard Matchup,173,20.0,101,22.6,⚾ Baseline Confluence
656775,Cedric Mullins,1,Tampa Bay Rays,Brandon Young,R,L,0.146,0.353,0.89,NEUTRAL TRAJECTORY,0.0947,25.0,⚾ Standard Matchup,174,20.0,73,22.6,⚾ Baseline Confluence
683002,Gunnar Henderson,7,Baltimore Orioles,Shane McClanahan,L,L,0.177,0.399,0.72,NEUTRAL TRAJECTORY,0.093,25.0,⚾ Standard Matchup,175,20.0,88,22.6,⚾ Baseline Confluence
666018,Jonathan Aranda,3,Tampa Bay Rays,Brandon Young,R,L,0.137,0.419,0.89,NEUTRAL TRAJECTORY,0.0891,25.0,⚾ Standard Matchup,176,20.0,75,22.6,⚾ Baseline Confluence
678662,Ezequiel Tovar,5,Colorado Rockies,Tanner Bibee,R,R,0.122,0.326,0.82,NEUTRAL TRAJECTORY,0.0881,25.0,⚾ Standard Matchup,177,20.0,248,22.6,⚾ Baseline Confluence
683734,Andrew Vaughn,5,Milwaukee Brewers,Martín Pérez,L,R,0.152,0.455,0.78,NEUTRAL TRAJECTORY,0.0868,25.0,⚾ Standard Matchup,178,20.0,32,22.6,⚾ Baseline Confluence
686555,Isaac Collins,3,Kansas City Royals,Drew Anderson,R,S,0.121,0.348,1.13,NEUTRAL TRAJECTORY,0.0867,25.0,⚾ Standard Matchup,179,20.0,156,22.6,⚾ Baseline Confluence
681393,Connor Norby,4,Colorado Rockies,Tanner Bibee,R,R,0.12,0.325,0.82,NEUTRAL TRAJECTORY,0.0867,25.0,⚾ Standard Matchup,180,20.0,247,22.6,⚾ Baseline Confluence
664728,Kyle Isbel,6,Kansas City Royals,Drew Anderson,R,L,0.12,0.354,1.13,NEUTRAL TRAJECTORY,0.086,25.0,⚾ Standard Matchup,181,20.0,159,22.6,⚾ Baseline Confluence
608348,Carson Kelly,2,Chicago Cubs,Kade Anderson,L,R,0.11,0.372,1.2,NEUTRAL TRAJECTORY,0.0857,25.0,⚾ Standard Matchup,182,20.0,182,22.6,⚾ Baseline Confluence
666182,Bo Bichette,2,New York Mets,Luis Castillo,R,R,0.127,0.393,0.92,NEUTRAL TRAJECTORY,0.0856,25.0,⚾ Standard Matchup,183,20.0,128,22.6,⚾ Baseline Confluence
647304,Josh Naylor,7,Seattle Mariners,David Peterson,L,L,0.102,0.37,1.29,NEUTRAL TRAJECTORY,0.0854,25.0,⚾ Standard Matchup,184,20.0,196,22.6,⚾ Baseline Confluence
681807,David Fry,6,Cleveland Guardians,Gabriel Hughes,R,R,0.154,0.336,0.61,NEUTRAL TRAJECTORY,0.0829,25.0,⚾ Standard Matchup,185,20.0,240,22.6,⚾ Baseline Confluence
675961,Alika Williams,1,Athletics,Hunter Brown,R,R,0.126,0.387,0.89,NEUTRAL TRAJECTORY,0.0823,25.0,⚾ Standard Matchup,186,20.0,109,22.6,⚾ Baseline Confluence
690993,Colt Keith,3,Detroit Tigers,Michael Wacha,R,L,0.153,0.425,0.81,NEUTRAL TRAJECTORY,0.0789,25.0,🛑 FADE: Under Low Power,187,20.0,147,22.6,⚾ Baseline Confluence
680779,Henry Davis,5,Pittsburgh Pirates,Tarik Skubal,L,R,0.129,0.299,0.82,NEUTRAL TRAJECTORY,0.0778,25.0,🛑 FADE: Under Low Power,188,20.0,167,22.6,⚾ Baseline Confluence
663538,Nico Hoerner,9,Chicago Cubs,Kade Anderson,L,R,0.098,0.361,1.2,NEUTRAL TRAJECTORY,0.0767,25.0,🛑 FADE: Under Low Power,189,20.0,189,22.6,⚾ Baseline Confluence
801126,Brock Rodden,2,Seattle Mariners,David Peterson,L,S,0.167,0.417,0.7,NEUTRAL TRAJECTORY,0.0763,25.0,🛑 FADE: Under Low Power,190,20.0,191,22.6,⚾ Baseline Confluence
553993,Eugenio Suárez,3,Cincinnati Reds,Michael Soroka,R,R,0.204,0.411,0.48,ABOVE-AVG MATCHUP,0.0757,25.0,🛑 FADE: Under Low Power,191,20.0,219,22.6,⚾ Baseline Confluence
687597,Jordan Beck,7,Colorado Rockies,Tanner Bibee,R,R,0.12,0.31,0.82,POWER SUPPRESSED,0.0742,25.0,🛑 FADE: Under Low Power,192,20.0,250,22.6,⚾ Baseline Confluence
677594,Julio Rodríguez,8,Seattle Mariners,David Peterson,L,R,0.162,0.414,0.7,NEUTRAL TRAJECTORY,0.0741,25.0,🛑 FADE: Under Low Power,193,20.0,197,22.6,⚾ Baseline Confluence
662139,Daulton Varsho,4,Houston Astros,Jacob Lopez,L,L,0.132,0.375,0.76,NEUTRAL TRAJECTORY,0.0739,25.0,🛑 FADE: Under Low Power,194,20.0,121,22.6,⚾ Baseline Confluence
681297,Colton Cowser,5,Baltimore Orioles,Shane McClanahan,L,L,0.139,0.353,0.72,NEUTRAL TRAJECTORY,0.0738,25.0,🛑 FADE: Under Low Power,195,20.0,86,22.6,⚾ Baseline Confluence
687637,Dylan Beavers,6,Baltimore Orioles,Shane McClanahan,L,L,0.139,0.38,0.72,NEUTRAL TRAJECTORY,0.0738,25.0,🛑 FADE: Under Low Power,196,20.0,87,22.6,⚾ Baseline Confluence
687401,Joey Ortiz,7,Milwaukee Brewers,Martín Pérez,L,R,0.128,0.377,0.78,NEUTRAL TRAJECTORY,0.0736,25.0,🛑 FADE: Under Low Power,197,20.0,34,22.6,⚾ Baseline Confluence
656577,Alex Jackson,2,Minnesota Twins,Casey Mize,R,R,0.106,0.409,1.06,NEUTRAL TRAJECTORY,0.0735,25.0,🛑 FADE: Under Low Power,198,20.0,254,22.6,⚾ Baseline Confluence
701785,Kaelen Culpepper,6,Minnesota Twins,Casey Mize,R,R,0.106,0.395,1.06,NEUTRAL TRAJECTORY,0.0735,25.0,🛑 FADE: Under Low Power,199,20.0,258,22.6,⚾ Baseline Confluence
694197,Angel Genao,1,Cleveland Guardians,Gabriel Hughes,R,S,0.12,0.44,0.81,POWER SUPPRESSED,0.0733,25.0,🛑 FADE: Under Low Power,200,20.0,235,22.6,⚾ Baseline Confluence
677587,Brayan Rocchio,4,Cleveland Guardians,Gabriel Hughes,R,S,0.12,0.371,0.81,POWER SUPPRESSED,0.0733,25.0,🛑 FADE: Under Low Power,201,20.0,238,22.6,⚾ Baseline Confluence
807712,Luke Keaschall,8,Minnesota Twins,Casey Mize,R,R,0.103,0.375,1.06,NEUTRAL TRAJECTORY,0.0715,25.0,🛑 FADE: Under Low Power,202,20.0,260,22.6,⚾ Baseline Confluence
661388,William Contreras,3,Milwaukee Brewers,Martín Pérez,L,R,0.123,0.387,0.78,NEUTRAL TRAJECTORY,0.0708,25.0,🛑 FADE: Under Low Power,203,20.0,30,22.6,⚾ Baseline Confluence
665926,Andrés Giménez,2,Toronto Blue Jays,Ryan Weathers,L,L,0.116,0.356,0.83,POWER SUPPRESSED,0.0704,25.0,🛑 FADE: Under Low Power,204,20.0,2,22.6,⚾ Baseline Confluence
702616,Jackson Holliday,8,Baltimore Orioles,Shane McClanahan,L,L,0.132,0.364,0.72,NEUTRAL TRAJECTORY,0.0702,25.0,🛑 FADE: Under Low Power,205,20.0,89,22.6,⚾ Baseline Confluence
650859,Luis Rengifo,9,San Diego Padres,Dean Kremer,R,S,0.05,0.254,2.01,ABOVE-AVG MATCHUP,0.0692,25.0,🛑 FADE: Under Low Power,206,20.0,270,22.6,⚾ Baseline Confluence
669224,Austin Wells,8,New York Yankees,Dylan Cease,R,L,0.117,0.292,0.8,POWER SUPPRESSED,0.0685,25.0,🛑 FADE: Under Low Power,207,20.0,17,22.6,⚾ Baseline Confluence
665750,Leody Taveras,9,Baltimore Orioles,Shane McClanahan,L,S,0.132,0.363,0.7,NEUTRAL TRAJECTORY,0.0683,25.0,🛑 FADE: Under Low Power,208,20.0,90,22.6,⚾ Baseline Confluence
663728,Cal Raleigh,3,Seattle Mariners,David Peterson,L,S,0.148,0.305,0.7,NEUTRAL TRAJECTORY,0.0679,25.0,🛑 FADE: Under Low Power,209,20.0,192,22.6,⚾ Baseline Confluence
703607,Henry Bolte,6,Athletics,Hunter Brown,R,R,0.098,0.365,0.89,NEUTRAL TRAJECTORY,0.0646,25.0,🛑 FADE: Under Low Power,210,20.0,114,22.6,⚾ Baseline Confluence
690924,Braxton Fulford,1,Colorado Rockies,Tanner Bibee,R,R,0.103,0.279,0.82,POWER SUPPRESSED,0.064,25.0,🛑 FADE: Under Low Power,211,20.0,244,22.6,⚾ Baseline Confluence
695734,Daylen Lile,6,Washington Nationals,Eury Pérez,R,L,0.159,0.403,0.51,NEUTRAL TRAJECTORY,0.0602,25.0,🛑 FADE: Under Low Power,212,20.0,42,22.6,⚾ Baseline Confluence
678246,Miguel Vargas,9,Chicago White Sox,Christian Scott,R,R,0.254,0.497,0.3,ABOVE-AVG MATCHUP,0.0594,25.0,🛑 FADE: Under Low Power,213,20.0,144,22.6,⚾ Baseline Confluence
703520,Brett Bateman,4,Toronto Blue Jays,Ryan Weathers,L,L,0.094,0.396,0.83,POWER SUPPRESSED,0.0574,25.0,🛑 FADE: Under Low Power,214,20.0,4,22.6,⚾ Baseline Confluence
680574,Matt McLain,8,Cincinnati Reds,Michael Soroka,R,R,0.156,0.354,0.48,NEUTRAL TRAJECTORY,0.0557,25.0,🛑 FADE: Under Low Power,215,20.0,224,22.6,⚾ Baseline Confluence
666163,Ben Rortvedt,3,Los Angeles Dodgers,Jared Jones,R,L,0.05,0.188,1.42,ABOVE-AVG MATCHUP,0.0555,25.0,🛑 FADE: Under Low Power,216,20.0,174,22.6,⚾ Baseline Confluence
664774,LaMonte Wade Jr.,8,Houston Astros,Jacob Lopez,L,L,0.115,0.333,0.76,POWER SUPPRESSED,0.0553,25.0,🛑 FADE: Under Low Power,217,20.0,125,22.6,⚾ Baseline Confluence
672515,Gabriel Moreno,2,Arizona Diamondbacks,Rhett Lowder,R,R,0.161,0.469,0.45,NEUTRAL TRAJECTORY,0.054,25.0,🛑 FADE: Under Low Power,218,20.0,227,22.6,⚾ Baseline Confluence
595978,Austin Hedges,3,Cleveland Guardians,Gabriel Hughes,R,R,0.115,0.38,0.61,POWER SUPPRESSED,0.0535,25.0,🛑 FADE: Under Low Power,219,20.0,237,22.6,⚾ Baseline Confluence
800325,Luis Lara,8,Milwaukee Brewers,Martín Pérez,L,S,0.108,0.353,0.78,POWER SUPPRESSED,0.0533,25.0,🛑 FADE: Under Low Power,220,20.0,35,22.6,⚾ Baseline Confluence
596117,Garrett Stubbs,8,Philadelphia Phillies,TBD Pitcher,R,L,0.05,0.159,1.2,NEUTRAL TRAJECTORY,0.0513,25.0,🛑 FADE: Under Low Power,221,20.0,71,22.6,⚾ Baseline Confluence
624431,Jose Trevino,6,Cincinnati Reds,Michael Soroka,R,R,0.143,0.381,0.48,NEUTRAL TRAJECTORY,0.0512,25.0,🛑 FADE: Under Low Power,222,20.0,222,22.6,⚾ Baseline Confluence
691783,Jordan Lawlar,6,Arizona Diamondbacks,Rhett Lowder,R,R,0.151,0.434,0.45,NEUTRAL TRAJECTORY,0.0507,25.0,🛑 FADE: Under Low Power,223,20.0,231,22.6,⚾ Baseline Confluence
668670,Jake Rogers,7,Chicago White Sox,Christian Scott,R,R,0.214,0.357,0.3,ABOVE-AVG MATCHUP,0.0503,25.0,🛑 FADE: Under Low Power,224,20.0,142,22.6,⚾ Baseline Confluence
665019,Kody Clemens,7,Minnesota Twins,Casey Mize,R,L,0.232,0.469,0.31,ABOVE-AVG MATCHUP,0.05,25.0,🛑 FADE: Under Low Power,225,20.0,259,22.6,⚾ Baseline Confluence
543510,James McCann,5,Arizona Diamondbacks,Rhett Lowder,R,R,0.147,0.443,0.45,NEUTRAL TRAJECTORY,0.0494,25.0,🛑 FADE: Under Low Power,226,20.0,230,22.6,⚾ Baseline Confluence
693304,Nick Gonzales,9,Pittsburgh Pirates,Tarik Skubal,L,R,0.093,0.404,0.82,POWER SUPPRESSED,0.0484,25.0,🛑 FADE: Under Low Power,227,20.0,171,22.6,⚾ Baseline Confluence
663968,Jake Mangum,7,Pittsburgh Pirates,Tarik Skubal,L,S,0.092,0.389,0.82,POWER SUPPRESSED,0.0479,25.0,🛑 FADE: Under Low Power,228,20.0,169,22.6,⚾ Baseline Confluence
806198,Cooper Pratt,9,Milwaukee Brewers,Martín Pérez,L,R,0.091,0.35,0.78,POWER SUPPRESSED,0.0451,25.0,🛑 FADE: Under Low Power,229,20.0,36,22.6,⚾ Baseline Confluence
813841,Jonah Cox,7,San Francisco Giants,Patrick Sandoval,L,R,0.186,0.419,0.33,ABOVE-AVG MATCHUP,0.0443,25.0,🛑 FADE: Under Low Power,230,20.0,205,22.6,⚾ Baseline Confluence
672356,Gabriel Arias,3,Chicago Cubs,Kade Anderson,L,R,0.05,0.0,1.2,NEUTRAL TRAJECTORY,0.0399,25.0,🛑 FADE: Under Low Power,231,20.0,183,22.6,⚾ Baseline Confluence
665966,Carlos Narváez,1,Baltimore Orioles,Shane McClanahan,L,R,0.088,0.275,0.7,POWER SUPPRESSED,0.0393,25.0,🛑 FADE: Under Low Power,232,20.0,82,22.6,⚾ Baseline Confluence
676609,José Caballero,9,New York Yankees,Dylan Cease,R,R,0.144,0.381,0.3,NEUTRAL TRAJECTORY,0.0378,25.0,🛑 FADE: Under Low Power,233,20.0,18,22.6,⚾ Baseline Confluence
802415,Chandler Simpson,2,Tampa Bay Rays,Brandon Young,R,L,0.056,0.364,0.89,NEUTRAL TRAJECTORY,0.0374,25.0,🛑 FADE: Under Low Power,234,20.0,74,22.6,⚾ Baseline Confluence
678545,Osleivis Basabe,9,San Francisco Giants,Patrick Sandoval,L,R,0.162,0.397,0.33,NEUTRAL TRAJECTORY,0.0369,25.0,🛑 FADE: Under Low Power,235,20.0,207,22.6,⚾ Baseline Confluence
686797,Brooks Lee,3,Minnesota Twins,Casey Mize,R,S,0.174,0.416,0.31,NEUTRAL TRAJECTORY,0.036,25.0,🛑 FADE: Under Low Power,236,20.0,255,22.6,⚾ Baseline Confluence
605137,Josh Bell,5,Minnesota Twins,Casey Mize,R,S,0.173,0.43,0.31,NEUTRAL TRAJECTORY,0.0358,25.0,🛑 FADE: Under Low Power,237,20.0,257,22.6,⚾ Baseline Confluence
669707,Jared Triolo,8,Pittsburgh Pirates,Tarik Skubal,L,R,0.068,0.304,0.82,POWER SUPPRESSED,0.0356,25.0,🛑 FADE: Under Low Power,238,20.0,170,22.6,⚾ Baseline Confluence
806146,George Lombard Jr.,6,New York Yankees,Dylan Cease,R,R,0.135,0.423,0.3,NEUTRAL TRAJECTORY,0.0355,25.0,🛑 FADE: Under Low Power,239,20.0,15,22.6,⚾ Baseline Confluence
666624,Christopher Morel,5,New York Mets,Luis Castillo,R,R,0.05,0.206,0.92,NEUTRAL TRAJECTORY,0.0346,25.0,🛑 FADE: Under Low Power,240,20.0,131,22.6,⚾ Baseline Confluence
665506,Cristian Pache,6,New York Mets,Luis Castillo,R,R,0.05,0.0,0.92,NEUTRAL TRAJECTORY,0.0346,25.0,🛑 FADE: Under Low Power,241,20.0,132,22.6,⚾ Baseline Confluence
667472,Dane Myers,1,Cincinnati Reds,Michael Soroka,R,R,0.11,0.367,0.48,POWER SUPPRESSED,0.0338,25.0,🛑 FADE: Under Low Power,242,20.0,217,22.6,⚾ Baseline Confluence
687231,Darell Hernaiz,4,Athletics,Hunter Brown,R,R,0.05,0.283,0.89,NEUTRAL TRAJECTORY,0.0335,25.0,🛑 FADE: Under Low Power,243,20.0,112,22.6,⚾ Baseline Confluence
695257,Billy Cook,1,Pittsburgh Pirates,Tarik Skubal,L,R,0.062,0.25,0.82,POWER SUPPRESSED,0.0325,25.0,🛑 FADE: Under Low Power,244,20.0,163,22.6,⚾ Baseline Confluence
669911,Michael Toglia,9,Cincinnati Reds,Michael Soroka,R,S,0.077,0.192,0.66,POWER SUPPRESSED,0.0325,25.0,🛑 FADE: Under Low Power,245,20.0,225,22.6,⚾ Baseline Confluence
640902,Jhonny Pereda,6,Seattle Mariners,David Peterson,L,R,0.081,0.351,0.7,POWER SUPPRESSED,0.0322,25.0,🛑 FADE: Under Low Power,246,20.0,195,22.6,⚾ Baseline Confluence
663647,Ke'Bryan Hayes,7,Cincinnati Reds,Michael Soroka,R,R,0.102,0.257,0.48,POWER SUPPRESSED,0.0314,25.0,🛑 FADE: Under Low Power,247,20.0,223,22.6,⚾ Baseline Confluence
