player_id,player_name,order,team,opp_pitcher,matchup,weather,season_iso,l15_iso,blended_iso,hr_prob,score,target_call,rank
691023,Jordan Walker,4,St. Louis Cardinals,Andrew Painter,R vs RHP,☁️ 1.00x,0.222,0.231,0.227,19.7,39.4,⚾ Standard Power Spot,20
624413,Pete Alonso,2,Baltimore Orioles,Shane McClanahan,R vs LHP,☁️ 1.00x,0.233,0.219,0.225,19.6,39.3,⚾ Standard Power Spot,21
592626,Joc Pederson,1,Texas Rangers,Ryan Johnson,L vs RHP,☁️ 1.00x,0.244,0.226,0.234,19.5,39.0,⚾ Standard Power Spot,22
621438,Tyrone Taylor,6,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.262,0.238,0.249,19.4,38.7,⚾ Standard Power Spot,23
664983,Jake McCarthy,1,Colorado Rockies,Tanner Bibee,L vs RHP,☁️ 1.00x,0.193,0.193,0.193,19.2,38.5,⚾ Standard Power Spot,24
695657,Colson Montgomery,6,Chicago White Sox,Christian Scott,L vs RHP,☁️ 1.00x,0.222,0.233,0.228,19.0,38.1,⚾ Standard Power Spot,25
682998,Corbin Carroll,2,Arizona Diamondbacks,Rhett Lowder,L vs RHP,☁️ 1.00x,0.238,0.214,0.225,18.8,37.6,⚾ Standard Power Spot,26
575929,Willson Contreras,4,Boston Red Sox,Blade Tidwell,R vs RHP,☁️ 1.00x,0.256,0.275,0.266,18.4,36.9,⚾ Standard Power Spot,27
572233,Christian Walker,5,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.209,0.209,0.209,18.3,36.6,⚾ Standard Power Spot,28
678246,Miguel Vargas,3,Chicago White Sox,Christian Scott,R vs RHP,☁️ 1.00x,0.254,0.231,0.241,18.3,36.6,⚾ Standard Power Spot,29
642350,Jose Siri,3,Los Angeles Angels,Cody Bradford,R vs LHP,☁️ 1.00x,0.2,0.215,0.208,18.3,36.5,⚾ Standard Power Spot,30
547180,Bryce Harper,3,Philadelphia Phillies,Quinn Mathews,L vs LHP,☁️ 1.00x,0.231,0.214,0.222,18.0,35.9,⚾ Standard Power Spot,31
665019,Kody Clemens,7,Minnesota Twins,Casey Mize,L vs RHP,☁️ 1.00x,0.232,0.253,0.244,17.8,35.6,⚾ Standard Power Spot,32
668709,JJ Bleday,5,Cincinnati Reds,Michael Soroka,L vs RHP,☁️ 1.00x,0.211,0.208,0.209,17.6,35.2,⚾ Standard Power Spot,33
682657,Angel Martínez,2,Cleveland Guardians,Gabriel Hughes,S vs RHP,☁️ 1.00x,0.184,0.191,0.188,17.1,34.2,⚾ Standard Power Spot,34
608369,Corey Seager,2,Texas Rangers,Ryan Johnson,L vs RHP,☁️ 1.00x,0.194,0.21,0.203,17.1,34.1,⚾ Standard Power Spot,35
694249,Cole Carrigg,3,Colorado Rockies,Tanner Bibee,S vs RHP,☁️ 1.00x,0.188,0.185,0.186,17.0,34.0,⚾ Standard Power Spot,36
665161,Jeremy Peña,1,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.186,0.196,0.192,16.9,33.8,⚾ Standard Power Spot,37
673548,Seiya Suzuki,2,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.213,0.215,0.214,16.9,33.7,⚾ Standard Power Spot,38
691718,Pete Crow-Armstrong,1,Chicago Cubs,Kade Anderson,L vs LHP,☁️ 1.00x,0.275,0.26,0.267,16.8,33.6,⚾ Standard Power Spot,39
621439,Byron Buxton,4,Minnesota Twins,Casey Mize,R vs RHP,☁️ 1.00x,0.264,0.242,0.252,16.7,33.5,⚾ Standard Power Spot,40
656537,Derek Hill,9,Philadelphia Phillies,Quinn Mathews,R vs LHP,☁️ 1.00x,0.162,0.166,0.164,16.7,33.3,⚾ Standard Power Spot,41
545361,Mike Trout,5,Los Angeles Angels,Cody Bradford,R vs LHP,☁️ 1.00x,0.194,0.179,0.186,16.4,32.8,⚾ Standard Power Spot,42
553993,Eugenio Suárez,3,Cincinnati Reds,Michael Soroka,R vs RHP,☁️ 1.00x,0.204,0.22,0.213,16.3,32.6,⚾ Standard Power Spot,43
665833,Oneil Cruz,4,Pittsburgh Pirates,Tarik Skubal,L vs LHP,☁️ 1.00x,0.224,0.226,0.225,16.0,32.0,⚾ Standard Power Spot,44
680869,Zack Gelof,3,Athletics,Hunter Brown,R vs RHP,☁️ 1.00x,0.209,0.206,0.207,15.9,31.8,⚾ Standard Power Spot,45
681198,TJ Rumfield,4,Colorado Rockies,Tanner Bibee,L vs RHP,☁️ 1.00x,0.154,0.16,0.157,15.9,31.7,⚾ Standard Power Spot,46
682829,Elly De La Cruz,2,Cincinnati Reds,Michael Soroka,S vs RHP,☁️ 1.00x,0.206,0.206,0.206,15.8,31.6,⚾ Standard Power Spot,47
646240,Rafael Devers,2,San Francisco Giants,Patrick Sandoval,L vs LHP,☁️ 1.00x,0.23,0.251,0.242,15.7,31.4,⚾ Standard Power Spot,48
694671,Wyatt Langford,3,Texas Rangers,Ryan Johnson,R vs RHP,☁️ 1.00x,0.203,0.205,0.204,15.7,31.4,⚾ Standard Power Spot,49
643217,Andrew Benintendi,4,Chicago White Sox,Christian Scott,L vs RHP,☁️ 1.00x,0.178,0.191,0.185,15.7,31.4,⚾ Standard Power Spot,50
607208,Trea Turner,2,Philadelphia Phillies,Quinn Mathews,R vs LHP,☁️ 1.00x,0.147,0.16,0.154,15.7,31.4,⚾ Standard Power Spot,51
677800,Wilyer Abreu,3,Boston Red Sox,Blade Tidwell,L vs RHP,☁️ 1.00x,0.213,0.192,0.201,15.6,31.2,⚾ Standard Power Spot,52
695506,Jac Caglianone,3,Kansas City Royals,Drew Anderson,L vs RHP,☁️ 1.00x,0.214,0.216,0.215,15.5,31.0,⚾ Standard Power Spot,53
641933,Tyler O'Neill,4,Baltimore Orioles,Shane McClanahan,R vs LHP,☁️ 1.00x,0.167,0.178,0.173,15.4,30.7,⚾ Standard Power Spot,54
642715,Willy Adames,3,San Francisco Giants,Patrick Sandoval,R vs LHP,☁️ 1.00x,0.19,0.186,0.188,15.3,30.5,⚾ Standard Power Spot,55
682674,Victor Bericoto,1,San Francisco Giants,Patrick Sandoval,R vs LHP,☁️ 1.00x,0.188,0.185,0.186,15.1,30.3,⚾ Standard Power Spot,56
571448,Nolan Arenado,5,Arizona Diamondbacks,Rhett Lowder,R vs RHP,☁️ 1.00x,0.197,0.197,0.197,15.2,30.3,⚾ Standard Power Spot,57
686527,Dominic Canzone,3,Seattle Mariners,David Peterson,L vs LHP,☁️ 1.00x,0.23,0.243,0.237,15.1,30.2,⚾ Standard Power Spot,58
693307,Dillon Dingler,4,Detroit Tigers,Michael Wacha,R vs RHP,☁️ 1.00x,0.233,0.227,0.23,15.0,30.1,⚾ Standard Power Spot,59
701358,Cam Smith,8,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.175,0.163,0.168,15.0,29.9,⚾ Standard Power Spot,60
800050,Chase DeLauter,5,Cleveland Guardians,Gabriel Hughes,L vs RHP,☁️ 1.00x,0.155,0.142,0.148,15.0,29.9,⚾ Standard Power Spot,61
668227,Randy Arozarena,2,Seattle Mariners,David Peterson,R vs LHP,☁️ 1.00x,0.176,0.192,0.185,14.7,29.4,⚾ Standard Power Spot,62
664761,Alec Bohm,5,Philadelphia Phillies,Quinn Mathews,R vs LHP,☁️ 1.00x,0.143,0.143,0.143,14.6,29.2,⚾ Standard Power Spot,63
691720,Kyle Karros,5,Colorado Rockies,Tanner Bibee,R vs RHP,☁️ 1.00x,0.157,0.159,0.158,14.6,29.1,⚾ Standard Power Spot,64
650489,Willi Castro,6,Colorado Rockies,Tanner Bibee,S vs RHP,☁️ 1.00x,0.159,0.149,0.153,14.2,28.3,⚾ Standard Power Spot,65
670623,Isaac Paredes,3,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.164,0.152,0.157,14.0,28.1,⚾ Standard Power Spot,66
677950,Alek Thomas,8,Los Angeles Dodgers,Jared Jones,L vs RHP,☁️ 1.00x,0.159,0.168,0.164,14.0,28.0,⚾ Standard Power Spot,67
699625,Jimmy Crooks,8,St. Louis Cardinals,Andrew Painter,L vs RHP,☁️ 1.00x,0.139,0.145,0.142,13.9,27.9,⚾ Standard Power Spot,68
678545,Osleivis Basabe,5,San Francisco Giants,Patrick Sandoval,R vs LHP,☁️ 1.00x,0.162,0.176,0.17,13.9,27.7,⚾ Standard Power Spot,69
514888,Jose Altuve,4,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.149,0.158,0.154,13.7,27.5,⚾ Standard Power Spot,70
669394,Jake Burger,7,Texas Rangers,Ryan Johnson,R vs RHP,☁️ 1.00x,0.181,0.174,0.177,13.7,27.5,⚾ Standard Power Spot,71
682626,Francisco Alvarez,8,New York Mets,Luis Castillo,R vs RHP,☁️ 1.00x,0.172,0.18,0.176,13.7,27.4,⚾ Standard Power Spot,72
671976,Tristan Peters,8,Chicago White Sox,Christian Scott,L vs RHP,☁️ 1.00x,0.153,0.167,0.161,13.7,27.4,⚾ Standard Power Spot,73
608070,José Ramírez,8,Cleveland Guardians,Gabriel Hughes,S vs RHP,☁️ 1.00x,0.142,0.153,0.148,13.7,27.4,⚾ Standard Power Spot,74
681807,David Fry,6,Cleveland Guardians,Gabriel Hughes,R vs RHP,☁️ 1.00x,0.154,0.144,0.149,13.7,27.4,⚾ Standard Power Spot,75
677594,Julio Rodríguez,4,Seattle Mariners,David Peterson,R vs LHP,☁️ 1.00x,0.162,0.178,0.171,13.6,27.3,⚾ Standard Power Spot,76
641680,Jonah Heim,7,Athletics,Hunter Brown,S vs RHP,☁️ 1.00x,0.179,0.172,0.175,13.6,27.2,⚾ Standard Power Spot,77
695600,Carter Jensen,1,Kansas City Royals,Drew Anderson,L vs RHP,☁️ 1.00x,0.186,0.186,0.186,13.5,27.1,⚾ Standard Power Spot,78
624641,Edmundo Sosa,6,Philadelphia Phillies,Quinn Mathews,R vs LHP,☁️ 1.00x,0.134,0.131,0.132,13.6,27.1,⚾ Standard Power Spot,79
518692,Freddie Freeman,2,Los Angeles Dodgers,Jared Jones,L vs RHP,☁️ 1.00x,0.163,0.155,0.159,13.6,27.1,⚾ Standard Power Spot,80
592663,J.T. Realmuto,8,Philadelphia Phillies,Quinn Mathews,R vs LHP,☁️ 1.00x,0.126,0.137,0.132,13.5,27.1,⚾ Standard Power Spot,81
689414,Liam Hicks,5,Tampa Bay Rays,Brandon Young,L vs RHP,☁️ 1.00x,0.15,0.164,0.158,13.5,27.0,⚾ Standard Power Spot,82
596019,Francisco Lindor,9,New York Mets,Luis Castillo,S vs RHP,☁️ 1.00x,0.184,0.166,0.174,13.5,27.0,⚾ Standard Power Spot,83
657757,Gavin Sheets,4,San Diego Padres,Dean Kremer,L vs RHP,☁️ 1.00x,0.183,0.176,0.179,13.4,26.8,⚾ Standard Power Spot,84
608324,Alex Bregman,3,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.16,0.169,0.165,13.2,26.4,⚾ Standard Power Spot,85
691011,Drew Romo,9,Chicago White Sox,Christian Scott,S vs RHP,☁️ 1.00x,0.164,0.175,0.17,13.2,26.4,⚾ Standard Power Spot,86
607043,Brandon Nimmo,4,Texas Rangers,Ryan Johnson,L vs RHP,☁️ 1.00x,0.16,0.146,0.152,13.0,26.1,⚾ Standard Power Spot,87
701538,Jackson Merrill,5,San Diego Padres,Dean Kremer,L vs RHP,☁️ 1.00x,0.167,0.181,0.175,13.1,26.1,⚾ Standard Power Spot,88
605141,Mookie Betts,3,Los Angeles Dodgers,Jared Jones,R vs RHP,☁️ 1.00x,0.174,0.161,0.167,13.0,26.0,⚾ Standard Power Spot,89
650490,Yandy Díaz,1,Tampa Bay Rays,Brandon Young,R vs RHP,☁️ 1.00x,0.165,0.166,0.166,12.9,25.8,⚾ Standard Power Spot,90
683002,Gunnar Henderson,5,Baltimore Orioles,Shane McClanahan,L vs LHP,☁️ 1.00x,0.177,0.18,0.179,12.9,25.8,⚾ Standard Power Spot,91
802139,JJ Wetherholt,1,St. Louis Cardinals,Andrew Painter,L vs RHP,☁️ 1.00x,0.128,0.134,0.131,12.9,25.8,⚾ Standard Power Spot,92
680574,Matt McLain,8,Cincinnati Reds,Michael Soroka,R vs RHP,☁️ 1.00x,0.156,0.17,0.164,12.7,25.5,⚾ Standard Power Spot,93
672515,Gabriel Moreno,3,Arizona Diamondbacks,Rhett Lowder,R vs RHP,☁️ 1.00x,0.161,0.166,0.164,12.8,25.5,⚾ Standard Power Spot,94
679529,Spencer Torkelson,7,Detroit Tigers,Michael Wacha,R vs RHP,☁️ 1.00x,0.186,0.196,0.192,12.7,25.4,⚾ Standard Power Spot,95
669134,Luis Campusano,8,San Diego Padres,Dean Kremer,R vs RHP,☁️ 1.00x,0.195,0.178,0.186,12.6,25.3,⚾ Standard Power Spot,96
686681,Michael Massey,7,Kansas City Royals,Drew Anderson,L vs RHP,☁️ 1.00x,0.17,0.175,0.173,12.6,25.3,⚾ Standard Power Spot,97
694203,Denzer Guzman,2,Los Angeles Angels,Cody Bradford,R vs LHP,☁️ 1.00x,0.134,0.147,0.141,12.7,25.3,⚾ Standard Power Spot,98
701807,Carson Benge,4,New York Mets,Luis Castillo,L vs RHP,☁️ 1.00x,0.145,0.148,0.147,12.6,25.2,⚾ Standard Power Spot,99
668804,Bryan Reynolds,3,Pittsburgh Pirates,Tarik Skubal,S vs LHP,☁️ 1.00x,0.167,0.181,0.175,12.6,25.2,⚾ Standard Power Spot,100
680776,Jarren Duran,7,Boston Red Sox,Blade Tidwell,L vs RHP,☁️ 1.00x,0.156,0.163,0.16,12.6,25.1,⚾ Standard Power Spot,101
677649,Ezequiel Duran,5,Texas Rangers,Ryan Johnson,R vs RHP,☁️ 1.00x,0.17,0.154,0.161,12.6,25.1,⚾ Standard Power Spot,102
671056,Iván Herrera,2,St. Louis Cardinals,Andrew Painter,R vs RHP,☁️ 1.00x,0.138,0.142,0.14,12.5,25.1,⚾ Standard Power Spot,103
650333,Luis Arraez,4,Philadelphia Phillies,Quinn Mathews,L vs LHP,☁️ 1.00x,0.155,0.147,0.151,12.5,25.0,⚾ Standard Power Spot,104
673237,Yainer Diaz,7,Houston Astros,Jacob Lopez,R vs LHP,☁️ 1.00x,0.138,0.14,0.139,12.5,25.0,⚾ Standard Power Spot,105
686797,Brooks Lee,3,Minnesota Twins,Casey Mize,S vs RHP,☁️ 1.00x,0.174,0.189,0.182,12.4,24.8,⚾ Standard Power Spot,106
676356,Jonny DeLuca,6,Tampa Bay Rays,Brandon Young,R vs RHP,☁️ 1.00x,0.167,0.153,0.159,12.4,24.8,⚾ Standard Power Spot,107
805811,Bryce Eldridge,4,San Francisco Giants,Patrick Sandoval,L vs LHP,☁️ 1.00x,0.188,0.185,0.186,12.3,24.7,⚾ Standard Power Spot,108
701675,Nathan Church,6,St. Louis Cardinals,Andrew Painter,L vs RHP,☁️ 1.00x,0.12,0.129,0.125,12.3,24.6,⚾ Standard Power Spot,109
668904,Royce Lewis,9,Minnesota Twins,Casey Mize,R vs RHP,☁️ 1.00x,0.178,0.183,0.181,12.3,24.6,⚾ Standard Power Spot,110
606192,Teoscar Hernández,7,Los Angeles Dodgers,Jared Jones,R vs RHP,☁️ 1.00x,0.149,0.163,0.157,12.2,24.5,⚾ Standard Power Spot,111
666126,Carlos Cortes,4,Athletics,Hunter Brown,L vs RHP,☁️ 1.00x,0.145,0.14,0.142,12.2,24.4,⚾ Standard Power Spot,112
605137,Josh Bell,5,Minnesota Twins,Casey Mize,S vs RHP,☁️ 1.00x,0.173,0.184,0.179,12.2,24.4,⚾ Standard Power Spot,113
678882,Ceddanne Rafaela,2,Boston Red Sox,Blade Tidwell,R vs RHP,☁️ 1.00x,0.177,0.166,0.171,12.2,24.4,⚾ Standard Power Spot,114
677951,Bobby Witt Jr.,2,Kansas City Royals,Drew Anderson,R vs RHP,☁️ 1.00x,0.175,0.189,0.183,12.2,24.3,⚾ Standard Power Spot,115
663656,Kyle Tucker,6,Los Angeles Dodgers,Jared Jones,L vs RHP,☁️ 1.00x,0.134,0.147,0.141,12.1,24.3,⚾ Standard Power Spot,116
680779,Henry Davis,9,Pittsburgh Pirates,Tarik Skubal,R vs LHP,☁️ 1.00x,0.129,0.138,0.134,12.0,24.1,⚾ Standard Power Spot,117
656775,Cedric Mullins,8,Tampa Bay Rays,Brandon Young,L vs RHP,☁️ 1.00x,0.146,0.132,0.138,11.9,23.8,⚾ Standard Power Spot,118
655316,Andruw Monasterio,8,Boston Red Sox,Blade Tidwell,R vs RHP,☁️ 1.00x,0.161,0.17,0.166,11.9,23.8,⚾ Standard Power Spot,119
676572,Eric Wagaman,7,New York Mets,Luis Castillo,R vs RHP,☁️ 1.00x,0.143,0.157,0.151,11.8,23.6,⚾ Standard Power Spot,120
691777,Max Muncy,9,Athletics,Hunter Brown,R vs RHP,☁️ 1.00x,0.158,0.144,0.15,11.8,23.5,⚾ Standard Power Spot,121
624431,Jose Trevino,6,Cincinnati Reds,Michael Soroka,R vs RHP,☁️ 1.00x,0.143,0.154,0.149,11.7,23.3,⚾ Standard Power Spot,122
694197,Angel Genao,1,Cleveland Guardians,Gabriel Hughes,S vs RHP,☁️ 1.00x,0.12,0.126,0.123,11.5,23.0,⚾ Standard Power Spot,123
666018,Jonathan Aranda,2,Tampa Bay Rays,Brandon Young,L vs RHP,☁️ 1.00x,0.137,0.13,0.133,11.5,23.0,⚾ Standard Power Spot,124
694497,Evan Carter,6,Texas Rangers,Ryan Johnson,L vs RHP,☁️ 1.00x,0.128,0.137,0.133,11.5,22.9,⚾ Standard Power Spot,125
690993,Colt Keith,3,Detroit Tigers,Michael Wacha,L vs RHP,☁️ 1.00x,0.153,0.158,0.156,11.5,22.9,⚾ Standard Power Spot,126
694374,Tim Tawa,6,Arizona Diamondbacks,Rhett Lowder,R vs RHP,☁️ 1.00x,0.152,0.138,0.144,11.3,22.6,⚾ Standard Power Spot,127
671732,Lawrence Butler,5,Athletics,Hunter Brown,L vs RHP,☁️ 1.00x,0.137,0.125,0.13,11.2,22.5,⚾ Standard Power Spot,128
669242,Tommy Edman,5,Los Angeles Dodgers,Jared Jones,S vs RHP,☁️ 1.00x,0.137,0.147,0.142,11.2,22.4,⚾ Standard Power Spot,129
677587,Brayan Rocchio,4,Cleveland Guardians,Gabriel Hughes,S vs RHP,☁️ 1.00x,0.12,0.12,0.12,11.2,22.4,⚾ Standard Power Spot,130
694208,Moisés Ballesteros,6,Los Angeles Angels,Cody Bradford,L vs LHP,☁️ 1.00x,0.154,0.154,0.154,11.2,22.4,⚾ Standard Power Spot,131
665804,Miguel Amaya,9,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.136,0.138,0.137,11.1,22.2,⚾ Standard Power Spot,132
805367,Chase Meidroth,7,Chicago White Sox,Christian Scott,R vs RHP,☁️ 1.00x,0.132,0.144,0.139,10.9,21.8,⚾ Standard Power Spot,133
691458,Blaze Jordan,9,St. Louis Cardinals,Andrew Painter,R vs RHP,☁️ 1.00x,0.121,0.121,0.121,10.9,21.8,⚾ Standard Power Spot,134
666139,Josh Lowe,4,Los Angeles Angels,Cody Bradford,L vs LHP,☁️ 1.00x,0.151,0.149,0.15,10.9,21.8,⚾ Standard Power Spot,135
702332,Caleb Durbin,6,Boston Red Sox,Blade Tidwell,R vs RHP,☁️ 1.00x,0.147,0.153,0.15,10.8,21.6,⚾ Standard Power Spot,136
545121,Ildemaro Vargas,7,Arizona Diamondbacks,Rhett Lowder,S vs RHP,☁️ 1.00x,0.141,0.132,0.136,10.7,21.4,⚾ Standard Power Spot,137
687859,Troy Johnston,7,Colorado Rockies,Tanner Bibee,L vs RHP,☁️ 1.00x,0.109,0.099,0.104,10.6,21.3,⚾ Standard Power Spot,138
665877,José Fermín,7,St. Louis Cardinals,Andrew Painter,R vs RHP,☁️ 1.00x,0.119,0.117,0.118,10.6,21.3,⚾ Standard Power Spot,139
695731,Braden Montgomery,5,Chicago White Sox,Christian Scott,S vs RHP,☁️ 1.00x,0.134,0.137,0.136,10.7,21.3,⚾ Standard Power Spot,140
672724,Oswald Peraza,8,Los Angeles Angels,Cody Bradford,R vs LHP,☁️ 1.00x,0.123,0.113,0.117,10.6,21.2,⚾ Standard Power Spot,141
663457,Lars Nootbaar,1,Arizona Diamondbacks,Rhett Lowder,L vs RHP,☁️ 1.00x,0.12,0.124,0.122,10.6,21.1,⚾ Standard Power Spot,142
595978,Austin Hedges,3,Cleveland Guardians,Gabriel Hughes,R vs RHP,☁️ 1.00x,0.115,0.108,0.111,10.4,20.8,⚾ Standard Power Spot,143
683146,Brett Baty,3,New York Mets,Luis Castillo,L vs RHP,☁️ 1.00x,0.116,0.124,0.12,10.4,20.8,⚾ Standard Power Spot,144
805808,Kevin McGonigle,1,Detroit Tigers,Michael Wacha,L vs RHP,☁️ 1.00x,0.14,0.141,0.141,10.4,20.8,⚾ Standard Power Spot,145
672695,Geraldo Perdomo,4,Arizona Diamondbacks,Rhett Lowder,S vs RHP,☁️ 1.00x,0.128,0.135,0.132,10.4,20.8,⚾ Standard Power Spot,146
803011,Sam Antonacci,1,Chicago White Sox,Christian Scott,L vs RHP,☁️ 1.00x,0.124,0.115,0.119,10.3,20.6,⚾ Standard Power Spot,147
665487,Fernando Tatis Jr.,2,San Diego Padres,Dean Kremer,R vs RHP,☁️ 1.00x,0.154,0.143,0.148,10.2,20.4,⚾ Standard Power Spot,148
805999,A.J. Ewing,1,New York Mets,Luis Castillo,L vs RHP,☁️ 1.00x,0.122,0.114,0.118,10.2,20.4,⚾ Standard Power Spot,149
702616,Jackson Holliday,1,Baltimore Orioles,Shane McClanahan,L vs LHP,☁️ 1.00x,0.132,0.144,0.139,10.1,20.3,⚾ Standard Power Spot,150
701678,Hao-Yu Lee,9,Detroit Tigers,Michael Wacha,R vs RHP,☁️ 1.00x,0.146,0.155,0.151,10.2,20.3,⚾ Standard Power Spot,151
682634,Kevin Alcántara,8,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.131,0.12,0.125,10.1,20.3,⚾ Standard Power Spot,152
666182,Bo Bichette,2,New York Mets,Luis Castillo,R vs RHP,☁️ 1.00x,0.127,0.128,0.128,10.1,20.1,⚾ Standard Power Spot,153
643376,Danny Jansen,9,Texas Rangers,Ryan Johnson,R vs RHP,☁️ 1.00x,0.13,0.125,0.127,10.0,20.1,⚾ Standard Power Spot,154
703601,Max Clark,8,Detroit Tigers,Michael Wacha,L vs RHP,☁️ 1.00x,0.137,0.131,0.134,9.9,19.8,⚾ Standard Power Spot,155
665750,Leody Taveras,8,Baltimore Orioles,Shane McClanahan,S vs LHP,☁️ 1.00x,0.132,0.138,0.135,9.9,19.8,⚾ Standard Power Spot,156
521692,Salvador Perez,4,Kansas City Royals,Drew Anderson,R vs RHP,☁️ 1.00x,0.148,0.146,0.147,9.9,19.8,⚾ Standard Power Spot,157
663728,Cal Raleigh,7,Seattle Mariners,David Peterson,S vs LHP,☁️ 1.00x,0.148,0.149,0.149,9.7,19.5,⚾ Standard Power Spot,158
680700,Richie Palacios,7,Tampa Bay Rays,Brandon Young,L vs RHP,☁️ 1.00x,0.115,0.109,0.112,9.7,19.4,⚾ Standard Power Spot,159
687551,Drew Gilbert,8,San Francisco Giants,Patrick Sandoval,L vs LHP,☁️ 1.00x,0.137,0.15,0.144,9.7,19.4,⚾ Standard Power Spot,160
686469,Vinnie Pasquantino,5,Kansas City Royals,Drew Anderson,L vs RHP,☁️ 1.00x,0.134,0.124,0.129,9.5,19.1,⚾ Standard Power Spot,161
681508,Mickey Gasper,9,Boston Red Sox,Blade Tidwell,S vs RHP,☁️ 1.00x,0.133,0.13,0.131,9.5,19.0,⚾ Standard Power Spot,162
686475,Tyler Tolbert,8,Kansas City Royals,Drew Anderson,R vs RHP,☁️ 1.00x,0.141,0.141,0.141,9.5,19.0,⚾ Standard Power Spot,163
683737,Michael Busch,4,Chicago Cubs,Kade Anderson,L vs LHP,☁️ 1.00x,0.146,0.142,0.144,9.4,18.9,⚾ Standard Power Spot,164
702284,Cole Young,8,Seattle Mariners,David Peterson,L vs LHP,☁️ 1.00x,0.14,0.142,0.141,9.3,18.6,⚾ Standard Power Spot,165
