player_id,player_name,order,team,opp_pitcher,matchup,weather,season_iso,l15_iso,blended_iso,hr_prob,score,target_call,rank
665487,Fernando Tatis Jr.,2,San Diego Padres,Bailey Ober,R vs RHP,[NEUTRAL 80° 2MPH],0.153,0.327,0.249,16.8,33.6,⚾ Standard Power Spot,32
547180,Bryce Harper,3,Philadelphia Phillies,Kyle Leahy,L vs RHP,[NEUTRAL 75° 8MPH],0.235,0.12,0.172,16.7,33.5,⚾ Standard Power Spot,33
672386,Alejandro Kirk,3,Toronto Blue Jays,Carlos Rodón,R vs LHP,[NEUTRAL 76° 8MPH],0.145,0.173,0.16,16.7,33.4,⚾ Standard Power Spot,34
681297,Colton Cowser,8,Baltimore Orioles,Nick Martinez,L vs RHP,[DOME / CONTROLLED],0.139,0.243,0.196,16.6,33.1,⚾ Standard Power Spot,35
677588,José Tena,5,Washington Nationals,Janson Junk,L vs RHP,[DOME / CONTROLLED],0.158,0.222,0.193,16.3,32.6,⚾ Standard Power Spot,36
687952,Christian Encarnacion-Strand,7,Baltimore Orioles,Nick Martinez,R vs RHP,[DOME / CONTROLLED],0.236,0.188,0.209,16.0,32.1,⚾ Standard Power Spot,37
663993,Nathaniel Lowe,4,Cleveland Guardians,Tomoyuki Sugano,L vs RHP,[NEUTRAL 84° 7MPH],0.204,0.113,0.154,15.9,31.8,⚾ Standard Power Spot,38
676609,José Caballero,9,New York Yankees,José Soriano,R vs RHP,[NEUTRAL 76° 8MPH],0.143,0.2,0.174,15.8,31.6,⚾ Standard Power Spot,39
665953,Andrés Chaparro,7,Washington Nationals,Janson Junk,R vs RHP,[DOME / CONTROLLED],0.276,0.146,0.205,15.7,31.4,⚾ Standard Power Spot,40
672960,Kazuma Okamoto,5,Toronto Blue Jays,Carlos Rodón,R vs LHP,[NEUTRAL 76° 8MPH],0.208,0.1,0.149,15.5,31.1,⚾ Standard Power Spot,41
671732,Lawrence Butler,4,Athletics,Cristian Javier,L vs RHP,[DOME / CONTROLLED],0.137,0.222,0.184,15.6,31.1,⚾ Standard Power Spot,42
680574,Matt McLain,9,Cincinnati Reds,Mitch Bratt,R vs LHP,[DOME / CONTROLLED],0.164,0.18,0.173,15.3,30.7,⚾ Standard Power Spot,43
663330,Jahmai Jones,1,Boston Red Sox,Matt Wilkinson,R vs LHP,[NEUTRAL 72°],0.084,0.273,0.188,15.3,30.5,⚾ Standard Power Spot,44
664040,Brandon Lowe,2,Pittsburgh Pirates,Blake Snell,L vs LHP,[DOME / CONTROLLED],0.227,0.203,0.214,15.2,30.5,⚾ Standard Power Spot,45
671277,Luis García Jr.,3,New York Yankees,José Soriano,L vs RHP,[NEUTRAL 76° 8MPH],0.204,0.109,0.152,15.2,30.4,⚾ Standard Power Spot,46
682987,Spencer Jones,6,New York Yankees,José Soriano,L vs RHP,[NEUTRAL 76° 8MPH],0.193,0.115,0.15,15.1,30.1,⚾ Standard Power Spot,47
689414,Liam Hicks,4,Tampa Bay Rays,Shane Baz,L vs RHP,[DOME / CONTROLLED],0.15,0.2,0.178,15.1,30.1,⚾ Standard Power Spot,48
624431,Jose Trevino,7,Cincinnati Reds,Mitch Bratt,R vs LHP,[DOME / CONTROLLED],0.143,0.184,0.165,14.7,29.4,⚾ Standard Power Spot,49
676475,Alec Burleson,4,St. Louis Cardinals,Cristopher Sánchez,L vs LHP,[NEUTRAL 75° 8MPH],0.199,0.161,0.178,14.7,29.4,⚾ Standard Power Spot,50
701538,Jackson Merrill,5,San Diego Padres,Bailey Ober,L vs RHP,[NEUTRAL 80° 2MPH],0.171,0.214,0.195,14.7,29.4,⚾ Standard Power Spot,51
642715,Willy Adames,3,San Francisco Giants,Jake Bennett,R vs LHP,[NEUTRAL 72°],0.195,0.167,0.179,14.6,29.2,⚾ Standard Power Spot,52
657041,Lane Thomas,7,Atlanta Braves,Shane Drohan,R vs LHP,[DOME / CONTROLLED],0.227,0.111,0.163,14.5,29.1,⚾ Standard Power Spot,53
657136,Connor Wong,9,Boston Red Sox,Matt Wilkinson,R vs LHP,[NEUTRAL 72°],0.131,0.209,0.174,14.2,28.4,⚾ Standard Power Spot,54
680869,Zack Gelof,3,Athletics,Cristian Javier,R vs RHP,[DOME / CONTROLLED],0.207,0.164,0.183,14.2,28.3,⚾ Standard Power Spot,55
596142,Gary Sánchez,7,Milwaukee Brewers,Tyler Mahle,R vs RHP,[DOME / CONTROLLED],0.222,0.143,0.178,13.8,27.7,⚾ Standard Power Spot,56
657757,Gavin Sheets,4,San Diego Padres,Bailey Ober,L vs RHP,[NEUTRAL 80° 2MPH],0.182,0.182,0.182,13.8,27.5,⚾ Standard Power Spot,57
691723,Coby Mayo,5,Baltimore Orioles,Nick Martinez,R vs RHP,[DOME / CONTROLLED],0.228,0.133,0.176,13.6,27.3,⚾ Standard Power Spot,58
671976,Tristan Peters,8,Chicago White Sox,Nolan McLean,L vs RHP,[DOME / CONTROLLED],0.161,0.158,0.159,13.6,27.2,⚾ Standard Power Spot,59
669394,Jake Burger,8,Texas Rangers,Yusei Kikuchi,R vs LHP,[DOME / CONTROLLED],0.181,0.128,0.152,13.6,27.1,⚾ Standard Power Spot,60
650490,Yandy Díaz,1,Tampa Bay Rays,Shane Baz,R vs RHP,[DOME / CONTROLLED],0.163,0.182,0.173,13.5,26.9,⚾ Standard Power Spot,61
650559,Bryan De La Cruz,9,Philadelphia Phillies,Kyle Leahy,R vs RHP,[NEUTRAL 75° 8MPH],0.2,0.107,0.149,13.4,26.7,⚾ Standard Power Spot,62
691406,Junior Caminero,3,Tampa Bay Rays,Shane Baz,R vs RHP,[DOME / CONTROLLED],0.257,0.1,0.171,13.3,26.5,⚾ Standard Power Spot,63
695657,Colson Montgomery,6,Chicago White Sox,Nolan McLean,L vs RHP,[DOME / CONTROLLED],0.219,0.102,0.154,13.2,26.4,⚾ Standard Power Spot,64
571771,Enrique Hernández,4,Los Angeles Dodgers,Lake Bachar,R vs RHP,[DOME / CONTROLLED],0.236,0.111,0.167,13.0,26.0,⚾ Standard Power Spot,65
664023,Ian Happ,4,Chicago Cubs,Bryce Miller,S vs RHP,[NEUTRAL 72°],0.198,0.176,0.186,12.9,25.9,⚾ Standard Power Spot,66
701807,Carson Benge,3,New York Mets,Sean Newcomb,L vs LHP,[DOME / CONTROLLED],0.149,0.203,0.179,12.9,25.8,⚾ Standard Power Spot,67
666182,Bo Bichette,2,New York Mets,Sean Newcomb,R vs LHP,[DOME / CONTROLLED],0.13,0.155,0.144,12.9,25.8,⚾ Standard Power Spot,68
664728,Kyle Isbel,9,Kansas City Royals,Jacob Waguespack,L vs RHP,[NEUTRAL 81° 5MPH],0.132,0.205,0.172,12.8,25.6,⚾ Standard Power Spot,69
691277,Deyvison De Los Santos,7,Miami Marlins,Jackson Kent,R vs LHP,[DOME / CONTROLLED],0.143,0.143,0.143,12.8,25.6,⚾ Standard Power Spot,70
646240,Rafael Devers,2,San Francisco Giants,Jake Bennett,L vs LHP,[NEUTRAL 72°],0.228,0.164,0.193,12.7,25.4,⚾ Standard Power Spot,71
608369,Corey Seager,3,Texas Rangers,Yusei Kikuchi,L vs LHP,[DOME / CONTROLLED],0.191,0.161,0.174,12.6,25.2,⚾ Standard Power Spot,72
543877,Christian Vázquez,9,Houston Astros,Brady Basso,R vs LHP,[DOME / CONTROLLED],0.13,0.146,0.139,12.5,24.9,⚾ Standard Power Spot,73
666139,Josh Lowe,5,Los Angeles Angels,Cal Quantrill,L vs RHP,[DOME / CONTROLLED],0.15,0.14,0.144,12.4,24.8,⚾ Standard Power Spot,74
664983,Jake McCarthy,6,Colorado Rockies,Foster Griffin,L vs LHP,[NEUTRAL 84° 7MPH],0.191,0.098,0.14,12.3,24.7,⚾ Standard Power Spot,75
665019,Kody Clemens,7,Minnesota Twins,Walker Buehler,L vs RHP,[NEUTRAL 80° 2MPH],0.23,0.105,0.161,12.3,24.6,⚾ Standard Power Spot,76
665923,Esteury Ruiz,5,Miami Marlins,Jackson Kent,R vs LHP,[DOME / CONTROLLED],0.197,0.088,0.137,12.3,24.6,⚾ Standard Power Spot,77
596019,Francisco Lindor,1,New York Mets,Sean Newcomb,S vs LHP,[DOME / CONTROLLED],0.182,0.158,0.169,12.2,24.4,⚾ Standard Power Spot,78
691594,Javier Sanoja,6,Miami Marlins,Jackson Kent,R vs LHP,[DOME / CONTROLLED],0.144,0.128,0.135,12.1,24.3,⚾ Standard Power Spot,79
691783,Jordan Lawlar,6,Arizona Diamondbacks,Andrew Abbott,R vs LHP,[DOME / CONTROLLED],0.151,0.12,0.134,12.0,24.1,⚾ Standard Power Spot,80
543510,James McCann,5,Arizona Diamondbacks,Andrew Abbott,R vs LHP,[DOME / CONTROLLED],0.147,0.122,0.133,12.0,24.0,⚾ Standard Power Spot,81
682998,Corbin Carroll,1,Arizona Diamondbacks,Andrew Abbott,L vs LHP,[DOME / CONTROLLED],0.235,0.109,0.166,12.0,24.0,⚾ Standard Power Spot,82
683002,Gunnar Henderson,3,Baltimore Orioles,Nick Martinez,L vs RHP,[DOME / CONTROLLED],0.176,0.109,0.139,12.0,23.9,⚾ Standard Power Spot,83
670541,Yordan Alvarez,2,Houston Astros,Brady Basso,L vs LHP,[DOME / CONTROLLED],0.295,0.059,0.165,12.0,23.9,⚾ Standard Power Spot,84
686797,Brooks Lee,3,Minnesota Twins,Walker Buehler,S vs RHP,[NEUTRAL 80° 2MPH],0.181,0.158,0.168,11.7,23.4,⚾ Standard Power Spot,85
668670,Jake Rogers,9,Chicago White Sox,Nolan McLean,R vs RHP,[DOME / CONTROLLED],0.214,0.097,0.15,11.7,23.4,⚾ Standard Power Spot,86
699013,Esmerlyn Valdez,4,Pittsburgh Pirates,Blake Snell,R vs LHP,[DOME / CONTROLLED],0.287,0.0,0.129,11.6,23.3,⚾ Standard Power Spot,87
545361,Mike Trout,2,Los Angeles Angels,Cal Quantrill,R vs RHP,[DOME / CONTROLLED],0.194,0.109,0.147,11.5,23.1,⚾ Standard Power Spot,88
663586,Austin Riley,1,Atlanta Braves,Shane Drohan,R vs LHP,[DOME / CONTROLLED],0.144,0.115,0.128,11.6,23.1,⚾ Standard Power Spot,89
605137,Josh Bell,5,Minnesota Twins,Walker Buehler,S vs RHP,[NEUTRAL 80° 2MPH],0.172,0.161,0.166,11.5,23.0,⚾ Standard Power Spot,90
665862,Jazz Chisholm Jr.,7,New York Yankees,José Soriano,L vs RHP,[NEUTRAL 76° 8MPH],0.172,0.065,0.113,11.5,23.0,⚾ Standard Power Spot,91
572233,Christian Walker,6,Houston Astros,Brady Basso,R vs LHP,[DOME / CONTROLLED],0.207,0.061,0.127,11.4,22.9,⚾ Standard Power Spot,92
805811,Bryce Eldridge,4,San Francisco Giants,Jake Bennett,L vs LHP,[NEUTRAL 72°],0.187,0.161,0.173,11.5,22.9,⚾ Standard Power Spot,93
687749,Jase Bowen,7,San Diego Padres,Bailey Ober,R vs RHP,[NEUTRAL 80° 2MPH],0.104,0.214,0.165,11.4,22.9,⚾ Standard Power Spot,94
691720,Kyle Karros,8,Colorado Rockies,Foster Griffin,R vs LHP,[NEUTRAL 84° 7MPH],0.156,0.061,0.104,11.4,22.8,⚾ Standard Power Spot,95
672515,Gabriel Moreno,2,Arizona Diamondbacks,Andrew Abbott,R vs LHP,[DOME / CONTROLLED],0.161,0.094,0.124,11.2,22.4,⚾ Standard Power Spot,96
694192,Jackson Chourio,8,Milwaukee Brewers,Tyler Mahle,R vs RHP,[DOME / CONTROLLED],0.186,0.107,0.143,11.2,22.4,⚾ Standard Power Spot,97
677951,Bobby Witt Jr.,2,Kansas City Royals,Jacob Waguespack,R vs RHP,[NEUTRAL 81° 5MPH],0.173,0.158,0.165,11.2,22.4,⚾ Standard Power Spot,98
543760,Marcus Semien,7,New York Mets,Sean Newcomb,R vs LHP,[DOME / CONTROLLED],0.138,0.113,0.124,11.2,22.4,⚾ Standard Power Spot,99
682657,Angel Martínez,7,Cleveland Guardians,Tomoyuki Sugano,S vs RHP,[NEUTRAL 84° 7MPH],0.184,0.06,0.116,11.1,22.1,⚾ Standard Power Spot,100
687263,Zach Neto,1,Los Angeles Angels,Cal Quantrill,R vs RHP,[DOME / CONTROLLED],0.195,0.095,0.14,11.0,22.0,⚾ Standard Power Spot,101
805367,Chase Meidroth,7,Chicago White Sox,Nolan McLean,R vs RHP,[DOME / CONTROLLED],0.13,0.148,0.14,11.0,21.9,⚾ Standard Power Spot,102
592885,Christian Yelich,3,Milwaukee Brewers,Tyler Mahle,L vs RHP,[DOME / CONTROLLED],0.141,0.115,0.127,11.0,21.9,⚾ Standard Power Spot,103
642350,Jose Siri,7,Los Angeles Angels,Cal Quantrill,R vs RHP,[DOME / CONTROLLED],0.196,0.094,0.14,11.0,21.9,⚾ Standard Power Spot,104
682634,Kevin Alcántara,5,Chicago Cubs,Bryce Miller,R vs RHP,[NEUTRAL 72°],0.125,0.176,0.153,10.8,21.6,⚾ Standard Power Spot,105
640459,Brian Navarreto,9,Miami Marlins,Jackson Kent,R vs LHP,[DOME / CONTROLLED],0.138,0.103,0.119,10.8,21.5,⚾ Standard Power Spot,106
701678,Hao-Yu Lee,2,Detroit Tigers,Daniel Lynch IV,R vs LHP,[NEUTRAL 81° 5MPH],0.157,0.12,0.137,10.7,21.5,⚾ Standard Power Spot,107
624424,Michael Conforto,7,Chicago Cubs,Bryce Miller,L vs RHP,[NEUTRAL 72°],0.212,0.079,0.139,10.7,21.5,⚾ Standard Power Spot,108
701785,Kaelen Culpepper,6,Minnesota Twins,Walker Buehler,R vs RHP,[NEUTRAL 80° 2MPH],0.166,0.143,0.153,10.7,21.4,⚾ Standard Power Spot,109
667472,Dane Myers,1,Cincinnati Reds,Mitch Bratt,R vs LHP,[DOME / CONTROLLED],0.107,0.128,0.118,10.7,21.4,⚾ Standard Power Spot,110
669016,Brandon Marsh,5,Philadelphia Phillies,Kyle Leahy,L vs RHP,[NEUTRAL 75° 8MPH],0.163,0.059,0.106,10.5,21.1,⚾ Standard Power Spot,111
678662,Ezequiel Tovar,5,Colorado Rockies,Foster Griffin,R vs LHP,[NEUTRAL 84° 7MPH],0.122,0.075,0.096,10.6,21.1,⚾ Standard Power Spot,112
678489,Jorge Barrosa,7,Arizona Diamondbacks,Andrew Abbott,S vs LHP,[DOME / CONTROLLED],0.144,0.144,0.144,10.5,21.0,⚾ Standard Power Spot,113
677800,Wilyer Abreu,3,Boston Red Sox,Matt Wilkinson,L vs LHP,[NEUTRAL 72°],0.211,0.111,0.156,10.4,20.9,⚾ Standard Power Spot,114
695731,Braden Montgomery,5,Chicago White Sox,Nolan McLean,S vs RHP,[DOME / CONTROLLED],0.145,0.12,0.131,10.3,20.7,⚾ Standard Power Spot,115
800050,Chase DeLauter,2,Cleveland Guardians,Tomoyuki Sugano,L vs RHP,[NEUTRAL 84° 7MPH],0.154,0.053,0.098,10.3,20.7,⚾ Standard Power Spot,116
694378,Jacob Gonzalez,6,Pittsburgh Pirates,Blake Snell,L vs LHP,[DOME / CONTROLLED],0.116,0.162,0.141,10.3,20.7,⚾ Standard Power Spot,117
677594,Julio Rodríguez,8,Seattle Mariners,Shota Imanaga,R vs LHP,[NEUTRAL 72°],0.16,0.098,0.126,10.2,20.5,⚾ Standard Power Spot,118
643217,Andrew Benintendi,4,Chicago White Sox,Nolan McLean,L vs RHP,[DOME / CONTROLLED],0.176,0.071,0.118,10.3,20.5,⚾ Standard Power Spot,119
676572,Eric Wagaman,5,New York Mets,Sean Newcomb,R vs LHP,[DOME / CONTROLLED],0.136,0.094,0.113,10.2,20.4,⚾ Standard Power Spot,120
681393,Connor Norby,4,Colorado Rockies,Foster Griffin,R vs LHP,[NEUTRAL 84° 7MPH],0.12,0.07,0.092,10.2,20.3,⚾ Standard Power Spot,121
622268,Donovan Walton,7,Athletics,Cristian Javier,L vs RHP,[DOME / CONTROLLED],0.147,0.091,0.116,10.1,20.1,⚾ Standard Power Spot,122
665161,Jeremy Peña,1,Houston Astros,Brady Basso,R vs LHP,[DOME / CONTROLLED],0.184,0.05,0.11,10.0,20.0,⚾ Standard Power Spot,123
807727,Charles McAdoo,8,Toronto Blue Jays,Carlos Rodón,R vs LHP,[NEUTRAL 76° 8MPH],0.131,0.064,0.094,10.0,20.0,⚾ Standard Power Spot,124
681082,Bryson Stott,4,Philadelphia Phillies,Kyle Leahy,L vs RHP,[NEUTRAL 75° 8MPH],0.149,0.058,0.099,9.9,19.7,⚾ Standard Power Spot,125
545121,Ildemaro Vargas,4,Arizona Diamondbacks,Andrew Abbott,S vs LHP,[DOME / CONTROLLED],0.14,0.128,0.133,9.8,19.5,⚾ Standard Power Spot,126
665804,Miguel Amaya,8,Chicago Cubs,Bryce Miller,R vs RHP,[NEUTRAL 72°],0.133,0.14,0.137,9.7,19.3,⚾ Standard Power Spot,127
668709,JJ Bleday,6,Cincinnati Reds,Mitch Bratt,L vs LHP,[DOME / CONTROLLED],0.225,0.056,0.132,9.7,19.3,⚾ Standard Power Spot,128
663728,Cal Raleigh,3,Seattle Mariners,Shota Imanaga,S vs LHP,[NEUTRAL 72°],0.147,0.146,0.147,9.6,19.2,⚾ Standard Power Spot,129
571912,Luke Maile,8,Kansas City Royals,Jacob Waguespack,R vs RHP,[NEUTRAL 81° 5MPH],0.16,0.12,0.138,9.5,19.0,⚾ Standard Power Spot,130
683737,Michael Busch,6,Chicago Cubs,Bryce Miller,L vs RHP,[NEUTRAL 72°],0.151,0.098,0.122,9.5,19.0,⚾ Standard Power Spot,131
669003,Garrett Mitchell,6,Milwaukee Brewers,Tyler Mahle,L vs RHP,[DOME / CONTROLLED],0.16,0.068,0.109,9.5,19.0,⚾ Standard Power Spot,132
670623,Isaac Paredes,3,Houston Astros,Brady Basso,R vs LHP,[DOME / CONTROLLED],0.162,0.057,0.104,9.4,18.9,⚾ Standard Power Spot,133
671056,Iván Herrera,2,St. Louis Cardinals,Cristopher Sánchez,R vs LHP,[NEUTRAL 75° 8MPH],0.137,0.052,0.09,9.4,18.8,⚾ Standard Power Spot,134
682674,Victor Bericoto,5,San Francisco Giants,Jake Bennett,R vs LHP,[NEUTRAL 72°],0.179,0.058,0.112,9.4,18.7,⚾ Standard Power Spot,135
691458,Blaze Jordan,6,St. Louis Cardinals,Cristopher Sánchez,R vs LHP,[NEUTRAL 75° 8MPH],0.124,0.06,0.089,9.3,18.6,⚾ Standard Power Spot,136
686469,Vinnie Pasquantino,3,Kansas City Royals,Jacob Waguespack,L vs RHP,[NEUTRAL 81° 5MPH],0.134,0.111,0.121,9.2,18.4,⚾ Standard Power Spot,137
595978,Austin Hedges,8,Cleveland Guardians,Tomoyuki Sugano,R vs RHP,[NEUTRAL 84° 7MPH],0.115,0.079,0.095,9.1,18.3,⚾ Standard Power Spot,138
682829,Elly De La Cruz,2,Cincinnati Reds,Mitch Bratt,S vs LHP,[DOME / CONTROLLED],0.212,0.051,0.123,9.1,18.1,⚾ Standard Power Spot,139
643376,Danny Jansen,4,Texas Rangers,Yusei Kikuchi,R vs LHP,[DOME / CONTROLLED],0.129,0.075,0.099,9.0,18.1,⚾ Standard Power Spot,140
514888,Jose Altuve,4,Houston Astros,Brady Basso,R vs LHP,[DOME / CONTROLLED],0.148,0.058,0.098,8.9,17.9,⚾ Standard Power Spot,141
662139,Daulton Varsho,5,Houston Astros,Brady Basso,L vs LHP,[DOME / CONTROLLED],0.132,0.111,0.121,8.9,17.7,⚾ Standard Power Spot,142
676439,Hunter Feduccia,6,Los Angeles Dodgers,Lake Bachar,L vs RHP,[DOME / CONTROLLED],0.106,0.097,0.101,8.8,17.6,⚾ Standard Power Spot,143
676356,Jonny DeLuca,6,Tampa Bay Rays,Shane Baz,R vs RHP,[DOME / CONTROLLED],0.168,0.062,0.11,8.7,17.4,⚾ Standard Power Spot,144
695734,Daylen Lile,1,Washington Nationals,Janson Junk,L vs RHP,[DOME / CONTROLLED],0.158,0.051,0.099,8.6,17.3,⚾ Standard Power Spot,145
676551,Brewer Hicklen,2,Atlanta Braves,Shane Drohan,R vs LHP,[DOME / CONTROLLED],0.211,0.0,0.095,8.7,17.3,⚾ Standard Power Spot,146
691777,Max Muncy,6,Athletics,Cristian Javier,R vs RHP,[DOME / CONTROLLED],0.154,0.071,0.109,8.6,17.2,⚾ Standard Power Spot,147
663647,Ke'Bryan Hayes,8,Cincinnati Reds,Mitch Bratt,R vs LHP,[DOME / CONTROLLED],0.099,0.091,0.095,8.6,17.2,⚾ Standard Power Spot,148
