player_id,player_name,order,team,opp_pitcher,p_hand,b_hand,ba,obp,slg,sp_whip,production_badge,avg_combo,prob_1plus,prob_2plus,score,target_call,rank
676475,Alec Burleson,1,St. Louis Cardinals,Andrew Painter,R,L,0.289,0.355,0.489,1.55,LEADOFF / RUN ENGINE,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,1
650559,Bryan De La Cruz,3,Philadelphia Phillies,TBD Pitcher,R,R,0.355,0.405,0.581,1.25,HEART / RBI CLEANUP,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,2
814430,Brett Callahan,2,Detroit Tigers,Michael Wacha,R,L,0.308,0.308,0.692,1.15,LEADOFF / RUN ENGINE,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,3
694197,Angel Genao,1,Cleveland Guardians,Gabriel Hughes,R,S,0.32,0.382,0.44,1.38,LEADOFF / RUN ENGINE,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,4
595978,Austin Hedges,3,Cleveland Guardians,Gabriel Hughes,R,R,0.265,0.337,0.38,1.38,HEART / RBI CLEANUP,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,5
677587,Brayan Rocchio,4,Cleveland Guardians,Gabriel Hughes,R,S,0.251,0.314,0.371,1.38,HEART / RBI CLEANUP,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,6
800050,Chase DeLauter,5,Cleveland Guardians,Gabriel Hughes,R,L,0.286,0.359,0.441,1.38,HEART / RBI CLEANUP,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,7
694249,Cole Carrigg,3,Colorado Rockies,Tanner Bibee,R,S,0.282,0.366,0.47,1.15,HEART / RBI CLEANUP,3.8,0.9776,0.8926,96.5,👑 LOCK: Over 1.5 H+R+RBI,8
665052,Griffin Conine,4,Miami Marlins,Jake Irvin,R,L,0.267,0.361,0.54,1.36,HEART / RBI CLEANUP,3.78,0.9772,0.8909,96.5,👑 LOCK: Over 1.5 H+R+RBI,9
682657,Angel Martínez,2,Cleveland Guardians,Gabriel Hughes,R,S,0.241,0.272,0.425,1.38,LEADOFF / RUN ENGINE,3.77,0.977,0.8901,96.5,👑 LOCK: Over 1.5 H+R+RBI,10
672515,Gabriel Moreno,2,Arizona Diamondbacks,Rhett Lowder,R,R,0.308,0.385,0.469,1.49,LEADOFF / RUN ENGINE,3.72,0.9757,0.8855,96.5,👑 LOCK: Over 1.5 H+R+RBI,11
543510,James McCann,5,Arizona Diamondbacks,Rhett Lowder,R,R,0.296,0.331,0.443,1.49,HEART / RBI CLEANUP,3.59,0.9724,0.8735,96.5,👑 LOCK: Over 1.5 H+R+RBI,12
547180,Bryce Harper,4,Philadelphia Phillies,TBD Pitcher,R,L,0.257,0.379,0.488,1.25,HEART / RBI CLEANUP,3.59,0.9723,0.8729,96.5,👑 LOCK: Over 1.5 H+R+RBI,13
666018,Jonathan Aranda,3,Tampa Bay Rays,Brandon Young,R,L,0.282,0.365,0.419,1.35,HEART / RBI CLEANUP,3.57,0.9717,0.8709,96.5,👑 LOCK: Over 1.5 H+R+RBI,14
678882,Ceddanne Rafaela,5,Boston Red Sox,Blade Tidwell,R,R,0.285,0.322,0.462,1.22,HEART / RBI CLEANUP,3.56,0.9715,0.87,96.5,👑 LOCK: Over 1.5 H+R+RBI,15
805811,Bryce Eldridge,2,San Francisco Giants,Patrick Sandoval,L,L,0.248,0.34,0.436,1.85,LEADOFF / RUN ENGINE,3.54,0.9711,0.8687,96.5,👑 LOCK: Over 1.5 H+R+RBI,16
671056,Iván Herrera,5,St. Louis Cardinals,Andrew Painter,R,R,0.244,0.36,0.382,1.55,HEART / RBI CLEANUP,3.53,0.9706,0.8668,96.5,👑 LOCK: Over 1.5 H+R+RBI,17
665923,Esteury Ruiz,3,Miami Marlins,Jake Irvin,R,R,0.253,0.369,0.453,1.36,HEART / RBI CLEANUP,3.52,0.9703,0.866,96.5,👑 LOCK: Over 1.5 H+R+RBI,18
664954,Brett Sullivan,2,Colorado Rockies,Tanner Bibee,R,L,0.238,0.284,0.44,1.15,LEADOFF / RUN ENGINE,3.49,0.9696,0.8634,96.5,👑 LOCK: Over 1.5 H+R+RBI,19
670623,Isaac Paredes,5,Houston Astros,Jacob Lopez,L,R,0.262,0.356,0.426,1.53,HEART / RBI CLEANUP,3.46,0.9684,0.8593,96.5,👑 LOCK: Over 1.5 H+R+RBI,20
682928,CJ Abrams,5,Washington Nationals,Eury Pérez,R,L,0.279,0.354,0.53,1.11,HEART / RBI CLEANUP,3.45,0.9682,0.8586,96.5,👑 LOCK: Over 1.5 H+R+RBI,21
518692,Freddie Freeman,5,Los Angeles Dodgers,Jared Jones,R,L,0.3,0.372,0.463,1.2,HEART / RBI CLEANUP,3.44,0.968,0.8579,96.5,👑 LOCK: Over 1.5 H+R+RBI,22
663662,Daz Cameron,7,Toronto Blue Jays,Ryan Weathers,L,R,0.364,0.364,0.727,1.19,BOTTOM LINEUP,3.42,0.9672,0.8553,96.5,👑 LOCK: Over 1.5 H+R+RBI,23
695506,Jac Caglianone,4,Kansas City Royals,Drew Anderson,R,L,0.277,0.329,0.491,1.3,HEART / RBI CLEANUP,3.41,0.9671,0.8547,96.5,👑 LOCK: Over 1.5 H+R+RBI,24
545361,Mike Trout,5,Los Angeles Angels,Cody Bradford,L,R,0.236,0.379,0.43,1.43,HEART / RBI CLEANUP,3.41,0.9668,0.8538,96.5,👑 LOCK: Over 1.5 H+R+RBI,25
703520,Brett Bateman,4,Toronto Blue Jays,Ryan Weathers,L,L,0.302,0.339,0.396,1.19,HEART / RBI CLEANUP,3.39,0.9664,0.8524,96.5,👑 LOCK: Over 1.5 H+R+RBI,26
682998,Corbin Carroll,1,Arizona Diamondbacks,Rhett Lowder,R,L,0.248,0.348,0.486,1.49,LEADOFF / RUN ENGINE,3.36,0.9654,0.8491,96.5,👑 LOCK: Over 1.5 H+R+RBI,27
642350,Jose Siri,3,Los Angeles Angels,Cody Bradford,L,R,0.255,0.31,0.455,1.43,HEART / RBI CLEANUP,3.35,0.965,0.8477,96.5,👑 LOCK: Over 1.5 H+R+RBI,28
677951,Bobby Witt Jr.,1,Kansas City Royals,Drew Anderson,R,R,0.288,0.363,0.463,1.3,LEADOFF / RUN ENGINE,3.35,0.965,0.8476,96.5,👑 LOCK: Over 1.5 H+R+RBI,29
683734,Andrew Vaughn,1,Milwaukee Brewers,Martín Pérez,L,R,0.303,0.392,0.455,1.19,LEADOFF / RUN ENGINE,3.35,0.9648,0.8471,96.5,👑 LOCK: Over 1.5 H+R+RBI,30
672386,Alejandro Kirk,1,Toronto Blue Jays,Ryan Weathers,L,R,0.284,0.365,0.432,1.19,LEADOFF / RUN ENGINE,3.33,0.964,0.8444,96.5,👑 LOCK: Over 1.5 H+R+RBI,31
677592,Everson Pereira,4,St. Louis Cardinals,Andrew Painter,R,R,0.225,0.284,0.438,1.55,HEART / RBI CLEANUP,3.32,0.964,0.8444,96.5,👑 LOCK: Over 1.5 H+R+RBI,32
802415,Chandler Simpson,2,Tampa Bay Rays,Brandon Young,R,L,0.308,0.335,0.364,1.35,LEADOFF / RUN ENGINE,3.32,0.9639,0.8441,96.5,👑 LOCK: Over 1.5 H+R+RBI,33
680664,Eduardo Valencia,6,Detroit Tigers,Michael Wacha,R,R,0.344,0.365,0.738,1.15,BOTTOM LINEUP,3.31,0.9636,0.8428,96.5,👑 LOCK: Over 1.5 H+R+RBI,34
687605,Andrew Pinckney,3,Washington Nationals,Eury Pérez,R,R,0.231,0.313,0.615,1.11,HEART / RBI CLEANUP,3.31,0.9635,0.8426,96.5,👑 LOCK: Over 1.5 H+R+RBI,35
663993,Nathaniel Lowe,9,Cleveland Guardians,Gabriel Hughes,R,L,0.267,0.3,0.489,1.38,BOTTOM LINEUP,3.31,0.9634,0.8424,96.5,👑 LOCK: Over 1.5 H+R+RBI,36
681082,Bryson Stott,5,Philadelphia Phillies,TBD Pitcher,R,L,0.262,0.34,0.411,1.25,HEART / RBI CLEANUP,3.3,0.9633,0.842,96.5,👑 LOCK: Over 1.5 H+R+RBI,37
699013,Esmerlyn Valdez,4,Pittsburgh Pirates,Tarik Skubal,L,R,0.245,0.357,0.531,1.24,HEART / RBI CLEANUP,3.31,0.9633,0.842,96.5,👑 LOCK: Over 1.5 H+R+RBI,38
676356,Jonny DeLuca,4,Tampa Bay Rays,Brandon Young,R,R,0.264,0.296,0.431,1.35,HEART / RBI CLEANUP,3.3,0.9629,0.8408,96.5,👑 LOCK: Over 1.5 H+R+RBI,39
663494,Bryan Torres,3,St. Louis Cardinals,Andrew Painter,R,L,0.237,0.3,0.381,1.55,HEART / RBI CLEANUP,3.29,0.9627,0.84,96.5,👑 LOCK: Over 1.5 H+R+RBI,40
672695,Geraldo Perdomo,3,Arizona Diamondbacks,Rhett Lowder,R,S,0.248,0.357,0.376,1.49,HEART / RBI CLEANUP,3.26,0.9618,0.837,96.5,👑 LOCK: Over 1.5 H+R+RBI,41
700652,Kenny Piper,7,Tampa Bay Rays,Brandon Young,R,R,0.286,0.375,0.714,1.35,BOTTOM LINEUP,3.26,0.9618,0.8369,96.5,👑 LOCK: Over 1.5 H+R+RBI,42
607043,Brandon Nimmo,1,Texas Rangers,Ryan Johnson,R,L,0.266,0.331,0.426,1.54,LEADOFF / RUN ENGINE,3.26,0.9615,0.8362,96.5,👑 LOCK: Over 1.5 H+R+RBI,43
702332,Caleb Durbin,4,Boston Red Sox,Blade Tidwell,R,R,0.254,0.324,0.401,1.22,HEART / RBI CLEANUP,3.26,0.9614,0.8359,96.5,👑 LOCK: Over 1.5 H+R+RBI,44
669016,Brandon Marsh,2,Philadelphia Phillies,TBD Pitcher,R,L,0.277,0.321,0.44,1.25,LEADOFF / RUN ENGINE,3.25,0.9613,0.8353,96.5,👑 LOCK: Over 1.5 H+R+RBI,45
693307,Dillon Dingler,5,Detroit Tigers,Michael Wacha,R,R,0.252,0.316,0.485,1.15,HEART / RBI CLEANUP,3.24,0.961,0.8344,96.5,👑 LOCK: Over 1.5 H+R+RBI,46
678011,Anthony Seigler,3,Boston Red Sox,Blade Tidwell,R,S,0.252,0.321,0.403,1.22,HEART / RBI CLEANUP,3.24,0.9609,0.8341,96.5,👑 LOCK: Over 1.5 H+R+RBI,47
545121,Ildemaro Vargas,4,Arizona Diamondbacks,Rhett Lowder,R,S,0.261,0.305,0.402,1.49,HEART / RBI CLEANUP,3.24,0.9606,0.8333,96.5,👑 LOCK: Over 1.5 H+R+RBI,48
690993,Colt Keith,3,Detroit Tigers,Michael Wacha,R,L,0.272,0.329,0.425,1.15,HEART / RBI CLEANUP,3.23,0.9606,0.8332,96.5,👑 LOCK: Over 1.5 H+R+RBI,49
681393,Connor Norby,4,Colorado Rockies,Tanner Bibee,R,R,0.205,0.313,0.325,1.15,HEART / RBI CLEANUP,3.22,0.9602,0.832,96.5,👑 LOCK: Over 1.5 H+R+RBI,50
572233,Christian Walker,3,Houston Astros,Jacob Lopez,L,R,0.233,0.309,0.442,1.53,HEART / RBI CLEANUP,3.21,0.9595,0.8298,96.5,👑 LOCK: Over 1.5 H+R+RBI,51
668804,Bryan Reynolds,3,Pittsburgh Pirates,Tarik Skubal,L,S,0.263,0.372,0.43,1.24,HEART / RBI CLEANUP,3.2,0.9592,0.8287,96.5,👑 LOCK: Over 1.5 H+R+RBI,52
664983,Jake McCarthy,6,Colorado Rockies,Tanner Bibee,R,L,0.292,0.333,0.485,1.15,BOTTOM LINEUP,3.19,0.959,0.8281,96.5,👑 LOCK: Over 1.5 H+R+RBI,53
643376,Danny Jansen,4,Texas Rangers,Ryan Johnson,R,R,0.245,0.315,0.405,1.54,HEART / RBI CLEANUP,3.19,0.959,0.8279,96.5,👑 LOCK: Over 1.5 H+R+RBI,54
621439,Byron Buxton,4,Minnesota Twins,Casey Mize,R,R,0.254,0.317,0.518,1.5,HEART / RBI CLEANUP,3.17,0.9579,0.8245,96.4,👑 LOCK: Over 1.5 H+R+RBI,55
655316,Andruw Monasterio,2,Boston Red Sox,Blade Tidwell,R,R,0.258,0.318,0.419,1.22,LEADOFF / RUN ENGINE,3.16,0.9578,0.8241,96.4,👑 LOCK: Over 1.5 H+R+RBI,56
681715,Heriberto Hernández,5,Miami Marlins,Jake Irvin,R,R,0.226,0.304,0.443,1.36,HEART / RBI CLEANUP,3.16,0.9576,0.8235,96.4,👑 LOCK: Over 1.5 H+R+RBI,57
665953,Andrés Chaparro,2,Washington Nationals,Eury Pérez,R,R,0.244,0.354,0.52,1.11,LEADOFF / RUN ENGINE,3.13,0.9563,0.8196,96.2,👑 LOCK: Over 1.5 H+R+RBI,58
701162,Ben Malgeri,1,Detroit Tigers,Michael Wacha,R,R,0.25,0.37,0.433,1.15,LEADOFF / RUN ENGINE,3.13,0.9563,0.8196,96.2,👑 LOCK: Over 1.5 H+R+RBI,59
700250,Ben Rice,4,New York Yankees,Dylan Cease,R,L,0.249,0.345,0.53,1.06,HEART / RBI CLEANUP,3.13,0.9563,0.8195,96.2,👑 LOCK: Over 1.5 H+R+RBI,60
686527,Dominic Canzone,5,Seattle Mariners,David Peterson,L,L,0.259,0.333,0.489,1.65,HEART / RBI CLEANUP,3.11,0.9555,0.8169,96.1,👑 LOCK: Over 1.5 H+R+RBI,61
666160,Mickey Moniak,9,Colorado Rockies,Tanner Bibee,R,L,0.264,0.307,0.534,1.15,BOTTOM LINEUP,3.11,0.9554,0.8168,96.1,👑 LOCK: Over 1.5 H+R+RBI,62
666176,Jo Adell,7,Cleveland Guardians,Gabriel Hughes,R,R,0.226,0.311,0.472,1.38,BOTTOM LINEUP,3.1,0.9552,0.8159,96.0,👑 LOCK: Over 1.5 H+R+RBI,63
701807,Carson Benge,4,New York Mets,Luis Castillo,R,L,0.272,0.333,0.417,1.21,HEART / RBI CLEANUP,3.1,0.9551,0.8157,96.0,👑 LOCK: Over 1.5 H+R+RBI,64
608369,Corey Seager,3,Texas Rangers,Ryan Johnson,R,L,0.221,0.316,0.415,1.54,HEART / RBI CLEANUP,3.1,0.955,0.8155,96.0,👑 LOCK: Over 1.5 H+R+RBI,65
807727,Charles McAdoo,5,Toronto Blue Jays,Ryan Weathers,L,R,0.263,0.295,0.404,1.19,HEART / RBI CLEANUP,3.1,0.9548,0.8148,96.0,👑 LOCK: Over 1.5 H+R+RBI,66
805367,Chase Meidroth,4,Chicago White Sox,Christian Scott,R,R,0.27,0.344,0.402,1.29,HEART / RBI CLEANUP,3.09,0.9545,0.8139,96.0,👑 LOCK: Over 1.5 H+R+RBI,67
662139,Daulton Varsho,4,Houston Astros,Jacob Lopez,L,L,0.243,0.307,0.375,1.53,HEART / RBI CLEANUP,3.08,0.9542,0.8131,95.9,👑 LOCK: Over 1.5 H+R+RBI,68
667452,Corey Julks,4,Detroit Tigers,Michael Wacha,R,R,0.25,0.25,0.5,1.15,HEART / RBI CLEANUP,3.08,0.954,0.8124,95.9,👑 LOCK: Over 1.5 H+R+RBI,69
681624,Andy Pages,2,Los Angeles Dodgers,Jared Jones,R,R,0.272,0.338,0.458,1.2,LEADOFF / RUN ENGINE,3.08,0.9538,0.8119,95.9,👑 LOCK: Over 1.5 H+R+RBI,70
691023,Jordan Walker,8,St. Louis Cardinals,Andrew Painter,R,R,0.291,0.35,0.513,1.55,BOTTOM LINEUP,3.07,0.9538,0.8117,95.9,👑 LOCK: Over 1.5 H+R+RBI,71
806146,George Lombard Jr.,5,New York Yankees,Dylan Cease,R,R,0.288,0.345,0.423,1.06,HEART / RBI CLEANUP,3.07,0.9535,0.8107,95.8,👑 LOCK: Over 1.5 H+R+RBI,72
656577,Alex Jackson,2,Minnesota Twins,Casey Mize,R,R,0.303,0.333,0.409,1.5,LEADOFF / RUN ENGINE,3.05,0.9528,0.8087,95.7,👑 LOCK: Over 1.5 H+R+RBI,73
683227,Cody Freeman,2,Texas Rangers,Ryan Johnson,R,R,0.276,0.364,0.276,1.54,LEADOFF / RUN ENGINE,3.04,0.9523,0.8072,95.6,👑 LOCK: Over 1.5 H+R+RBI,74
668930,Brice Turang,2,Milwaukee Brewers,Martín Pérez,L,L,0.262,0.356,0.438,1.19,LEADOFF / RUN ENGINE,3.04,0.952,0.8063,95.6,👑 LOCK: Over 1.5 H+R+RBI,75
666126,Carlos Cortes,3,Athletics,Hunter Brown,R,L,0.261,0.336,0.406,1.3,HEART / RBI CLEANUP,3.04,0.952,0.8062,95.6,👑 LOCK: Over 1.5 H+R+RBI,76
682829,Elly De La Cruz,2,Cincinnati Reds,Michael Soroka,R,S,0.257,0.34,0.463,1.11,LEADOFF / RUN ENGINE,3.03,0.9515,0.8048,95.5,👑 LOCK: Over 1.5 H+R+RBI,77
691458,Blaze Jordan,2,St. Louis Cardinals,Andrew Painter,R,R,0.241,0.269,0.362,1.55,LEADOFF / RUN ENGINE,3.03,0.9515,0.8046,95.5,👑 LOCK: Over 1.5 H+R+RBI,78
691720,Kyle Karros,8,Colorado Rockies,Tanner Bibee,R,R,0.265,0.362,0.422,1.15,BOTTOM LINEUP,3.02,0.9511,0.8035,95.4,👑 LOCK: Over 1.5 H+R+RBI,79
622761,Jorge Mateo,5,Tampa Bay Rays,Brandon Young,R,R,0.24,0.285,0.38,1.35,HEART / RBI CLEANUP,3.01,0.9509,0.803,95.4,👑 LOCK: Over 1.5 H+R+RBI,80
678662,Ezequiel Tovar,5,Colorado Rockies,Tanner Bibee,R,R,0.204,0.251,0.326,1.15,HEART / RBI CLEANUP,3.0,0.9504,0.8013,95.3,👑 LOCK: Over 1.5 H+R+RBI,81
701852,Drew Cavanaugh,5,San Francisco Giants,Patrick Sandoval,L,L,0.226,0.33,0.238,1.85,HEART / RBI CLEANUP,3.0,0.9502,0.8009,95.3,👑 LOCK: Over 1.5 H+R+RBI,82
664040,Brandon Lowe,2,Pittsburgh Pirates,Tarik Skubal,L,L,0.254,0.319,0.481,1.24,LEADOFF / RUN ENGINE,3.0,0.9501,0.8004,95.3,👑 LOCK: Over 1.5 H+R+RBI,83
608070,José Ramírez,8,Cleveland Guardians,Gabriel Hughes,R,S,0.235,0.336,0.377,1.38,BOTTOM LINEUP,2.99,0.9499,0.8,95.3,👑 LOCK: Over 1.5 H+R+RBI,84
605137,Josh Bell,5,Minnesota Twins,Casey Mize,R,S,0.257,0.321,0.43,1.5,HEART / RBI CLEANUP,2.99,0.9499,0.8,95.3,👑 LOCK: Over 1.5 H+R+RBI,85
680977,Brendan Donovan,1,Seattle Mariners,David Peterson,L,L,0.277,0.371,0.409,1.65,LEADOFF / RUN ENGINE,2.99,0.9496,0.7989,95.2,👑 LOCK: Over 1.5 H+R+RBI,86
694673,Abimelec Ortiz,1,Washington Nationals,Eury Pérez,R,L,0.241,0.268,0.556,1.11,LEADOFF / RUN ENGINE,2.97,0.9486,0.796,95.0,👑 LOCK: Over 1.5 H+R+RBI,87
682663,Agustín Ramírez,1,Miami Marlins,Jake Irvin,R,R,0.24,0.333,0.349,1.36,LEADOFF / RUN ENGINE,2.96,0.9479,0.794,94.9,👑 LOCK: Over 1.5 H+R+RBI,88
678218,Brandon Valenzuela,3,Toronto Blue Jays,Ryan Weathers,L,S,0.23,0.308,0.388,1.19,HEART / RBI CLEANUP,2.94,0.947,0.7914,94.8,👑 LOCK: Over 1.5 H+R+RBI,89
664761,Alec Bohm,1,Philadelphia Phillies,TBD Pitcher,R,R,0.246,0.303,0.389,1.25,LEADOFF / RUN ENGINE,2.93,0.9468,0.7908,94.7,👑 LOCK: Over 1.5 H+R+RBI,90
624428,Adam Frazier,1,Los Angeles Angels,Cody Bradford,L,L,0.243,0.31,0.359,1.43,LEADOFF / RUN ENGINE,2.93,0.9464,0.7895,94.7,👑 LOCK: Over 1.5 H+R+RBI,91
687952,Christian Encarnacion-Strand,2,Baltimore Orioles,Shane McClanahan,L,R,0.247,0.292,0.494,1.12,LEADOFF / RUN ENGINE,2.92,0.9462,0.7891,94.6,👑 LOCK: Over 1.5 H+R+RBI,92
622268,Donovan Walton,5,Athletics,Hunter Brown,R,L,0.228,0.405,0.333,1.3,HEART / RBI CLEANUP,2.91,0.9456,0.7873,94.5,👑 LOCK: Over 1.5 H+R+RBI,93
808982,Jung Hoo Lee,8,San Francisco Giants,Patrick Sandoval,L,L,0.291,0.328,0.43,1.85,BOTTOM LINEUP,2.91,0.9454,0.7867,94.5,👑 LOCK: Over 1.5 H+R+RBI,94
571771,Enrique Hernández,4,Los Angeles Dodgers,Jared Jones,R,R,0.235,0.278,0.471,1.2,HEART / RBI CLEANUP,2.9,0.9452,0.7862,94.5,👑 LOCK: Over 1.5 H+R+RBI,95
806198,Cooper Pratt,4,Milwaukee Brewers,Martín Pérez,L,R,0.259,0.337,0.35,1.19,HEART / RBI CLEANUP,2.9,0.9451,0.7859,94.4,👑 LOCK: Over 1.5 H+R+RBI,96
686948,Drake Baldwin,3,Atlanta Braves,Logan Henderson,R,L,0.269,0.351,0.445,0.87,HEART / RBI CLEANUP,2.88,0.944,0.7825,94.2,👑 LOCK: Over 1.5 H+R+RBI,97
668709,JJ Bleday,5,Cincinnati Reds,Michael Soroka,R,L,0.217,0.33,0.428,1.11,HEART / RBI CLEANUP,2.87,0.9433,0.7805,94.1,👑 LOCK: Over 1.5 H+R+RBI,98
691406,Junior Caminero,6,Tampa Bay Rays,Brandon Young,R,R,0.276,0.363,0.536,1.35,BOTTOM LINEUP,2.87,0.9431,0.7799,94.0,👑 LOCK: Over 1.5 H+R+RBI,99
667472,Dane Myers,1,Cincinnati Reds,Michael Soroka,R,R,0.257,0.352,0.367,1.11,LEADOFF / RUN ENGINE,2.85,0.9422,0.7773,93.9,👑 LOCK: Over 1.5 H+R+RBI,100
666182,Bo Bichette,2,New York Mets,Luis Castillo,R,R,0.266,0.313,0.393,1.21,LEADOFF / RUN ENGINE,2.84,0.9417,0.776,93.8,👑 LOCK: Over 1.5 H+R+RBI,101
702284,Cole Young,4,Seattle Mariners,David Peterson,L,L,0.255,0.315,0.395,1.65,HEART / RBI CLEANUP,2.84,0.9415,0.7754,93.7,👑 LOCK: Over 1.5 H+R+RBI,102
686555,Isaac Collins,3,Kansas City Royals,Drew Anderson,R,S,0.227,0.328,0.348,1.3,HEART / RBI CLEANUP,2.84,0.9414,0.7752,93.7,👑 LOCK: Over 1.5 H+R+RBI,103
694203,Denzer Guzman,2,Los Angeles Angels,Cody Bradford,L,R,0.237,0.279,0.371,1.43,LEADOFF / RUN ENGINE,2.84,0.9413,0.7749,93.7,👑 LOCK: Over 1.5 H+R+RBI,104
686797,Brooks Lee,3,Minnesota Twins,Casey Mize,R,S,0.242,0.297,0.416,1.5,HEART / RBI CLEANUP,2.83,0.941,0.774,93.6,👑 LOCK: Over 1.5 H+R+RBI,105
701358,Cam Smith,1,Houston Astros,Jacob Lopez,L,R,0.218,0.285,0.393,1.53,LEADOFF / RUN ENGINE,2.81,0.9401,0.7714,93.4,👑 LOCK: Over 1.5 H+R+RBI,106
643217,Andrew Benintendi,1,Chicago White Sox,Christian Scott,R,L,0.245,0.308,0.423,1.29,LEADOFF / RUN ENGINE,2.8,0.9393,0.7694,93.3,👑 LOCK: Over 1.5 H+R+RBI,107
691781,Brady House,4,Washington Nationals,Eury Pérez,R,R,0.238,0.297,0.396,1.11,HEART / RBI CLEANUP,2.8,0.9392,0.7691,93.3,👑 LOCK: Over 1.5 H+R+RBI,108
695657,Colson Montgomery,5,Chicago White Sox,Christian Scott,R,L,0.217,0.296,0.439,1.29,HEART / RBI CLEANUP,2.8,0.9392,0.769,93.3,👑 LOCK: Over 1.5 H+R+RBI,109
553869,Elias Díaz,5,Texas Rangers,Ryan Johnson,R,R,0.23,0.25,0.345,1.54,HEART / RBI CLEANUP,2.77,0.9374,0.7639,92.9,👑 LOCK: Over 1.5 H+R+RBI,110
675961,Alika Williams,1,Athletics,Hunter Brown,R,R,0.261,0.298,0.387,1.3,LEADOFF / RUN ENGINE,2.77,0.9372,0.7633,92.8,👑 LOCK: Over 1.5 H+R+RBI,111
666152,David Hamilton,5,Milwaukee Brewers,Martín Pérez,L,L,0.243,0.321,0.34,1.19,HEART / RBI CLEANUP,2.76,0.9369,0.7626,92.8,👑 LOCK: Over 1.5 H+R+RBI,112
801126,Brock Rodden,2,Seattle Mariners,David Peterson,L,S,0.25,0.321,0.417,1.65,LEADOFF / RUN ENGINE,2.76,0.9368,0.7622,92.7,👑 LOCK: Over 1.5 H+R+RBI,113
695600,Carter Jensen,2,Kansas City Royals,Drew Anderson,R,L,0.221,0.304,0.407,1.3,LEADOFF / RUN ENGINE,2.76,0.9366,0.7618,92.7,👑 LOCK: Over 1.5 H+R+RBI,114
592885,Christian Yelich,3,Milwaukee Brewers,Martín Pérez,L,L,0.23,0.312,0.373,1.19,HEART / RBI CLEANUP,2.75,0.9363,0.761,92.6,👑 LOCK: Over 1.5 H+R+RBI,115
666139,Josh Lowe,4,Los Angeles Angels,Cody Bradford,L,L,0.209,0.266,0.36,1.43,HEART / RBI CLEANUP,2.75,0.9362,0.7606,92.6,👑 LOCK: Over 1.5 H+R+RBI,116
669743,Alex Call,1,Los Angeles Dodgers,Jared Jones,R,R,0.252,0.355,0.328,1.2,LEADOFF / RUN ENGINE,2.75,0.9362,0.7605,92.6,👑 LOCK: Over 1.5 H+R+RBI,117
665926,Andrés Giménez,2,Toronto Blue Jays,Ryan Weathers,L,L,0.24,0.284,0.356,1.19,LEADOFF / RUN ENGINE,2.72,0.9341,0.755,92.1,👑 LOCK: Over 1.5 H+R+RBI,118
805999,A.J. Ewing,1,New York Mets,Luis Castillo,R,L,0.245,0.32,0.367,1.21,LEADOFF / RUN ENGINE,2.71,0.9336,0.7536,92.0,👑 LOCK: Over 1.5 H+R+RBI,119
665161,Jeremy Peña,6,Houston Astros,Jacob Lopez,L,R,0.283,0.338,0.469,1.53,BOTTOM LINEUP,2.71,0.9334,0.7531,92.0,👑 LOCK: Over 1.5 H+R+RBI,120
691723,Coby Mayo,4,Baltimore Orioles,Shane McClanahan,L,R,0.21,0.275,0.436,1.12,HEART / RBI CLEANUP,2.7,0.933,0.752,91.9,👑 LOCK: Over 1.5 H+R+RBI,121
543877,Christian Vázquez,2,Houston Astros,Jacob Lopez,L,R,0.22,0.276,0.35,1.53,LEADOFF / RUN ENGINE,2.7,0.9325,0.7505,91.7,👑 LOCK: Over 1.5 H+R+RBI,122
689414,Liam Hicks,8,Tampa Bay Rays,Brandon Young,R,L,0.282,0.363,0.432,1.35,BOTTOM LINEUP,2.69,0.9324,0.7502,91.7,👑 LOCK: Over 1.5 H+R+RBI,123
691783,Jordan Lawlar,6,Arizona Diamondbacks,Rhett Lowder,R,R,0.283,0.356,0.434,1.49,BOTTOM LINEUP,2.69,0.9318,0.7486,91.6,👑 LOCK: Over 1.5 H+R+RBI,124
695731,Braden Montgomery,2,Chicago White Sox,Christian Scott,R,S,0.235,0.324,0.369,1.29,LEADOFF / RUN ENGINE,2.68,0.9317,0.7485,91.5,👑 LOCK: Over 1.5 H+R+RBI,125
553993,Eugenio Suárez,3,Cincinnati Reds,Michael Soroka,R,R,0.207,0.291,0.411,1.11,HEART / RBI CLEANUP,2.68,0.9313,0.7473,91.4,👑 LOCK: Over 1.5 H+R+RBI,126
656775,Cedric Mullins,1,Tampa Bay Rays,Brandon Young,R,L,0.207,0.285,0.353,1.35,LEADOFF / RUN ENGINE,2.67,0.9305,0.7452,91.2,👑 LOCK: Over 1.5 H+R+RBI,127
