player_id,player_name,order,team,opp_pitcher,true_ab,blended_slg,bb_pct,p_slg_allowed,expected_tb,score,target_call,rank
641343,Jake Bauers,9,Milwaukee Brewers,Tyler Mahle,3.42,0.492,5.1,0.405,1.66,83.0,💎 TB LOCK: Elite SLG & AB Volume,64
694212,Samuel Basallo,4,Baltimore Orioles,Nick Martinez,3.89,0.429,5.1,0.405,1.65,82.4,💎 TB LOCK: Elite SLG & AB Volume,65
665953,Andrés Chaparro,7,Washington Nationals,Janson Junk,3.42,0.488,5.1,0.405,1.65,82.3,💎 TB LOCK: Elite SLG & AB Volume,66
691723,Coby Mayo,5,Baltimore Orioles,Nick Martinez,3.89,0.425,5.1,0.405,1.63,81.7,💎 TB LOCK: Elite SLG & AB Volume,67
621566,Matt Olson,8,Atlanta Braves,Shane Drohan,3.42,0.484,5.1,0.405,1.63,81.6,💎 TB LOCK: Elite SLG & AB Volume,68
650559,Bryan De La Cruz,9,Philadelphia Phillies,Kyle Leahy,3.42,0.483,5.1,0.405,1.63,81.5,💎 TB LOCK: Elite SLG & AB Volume,69
660688,Keibert Ruiz,4,Washington Nationals,Janson Junk,3.89,0.424,5.1,0.405,1.63,81.5,💎 TB LOCK: Elite SLG & AB Volume,70
683002,Gunnar Henderson,3,Baltimore Orioles,Nick Martinez,4.27,0.384,5.1,0.405,1.62,81.0,💎 TB LOCK: Elite SLG & AB Volume,71
691783,Jordan Lawlar,6,Arizona Diamondbacks,Andrew Abbott,3.89,0.42,5.1,0.405,1.62,80.8,💎 TB LOCK: Elite SLG & AB Volume,72
666160,Mickey Moniak,9,Colorado Rockies,Foster Griffin,3.42,0.473,5.1,0.405,1.6,79.8,🎯 TB TARGET: Strong XBH Spot,73
677588,José Tena,5,Washington Nationals,Janson Junk,3.89,0.415,5.1,0.405,1.6,79.8,🎯 TB TARGET: Strong XBH Spot,74
686527,Dominic Canzone,5,Seattle Mariners,Shota Imanaga,3.89,0.414,5.1,0.405,1.59,79.6,🎯 TB TARGET: Strong XBH Spot,75
671732,Lawrence Butler,4,Athletics,Cristian Javier,3.89,0.414,5.1,0.405,1.59,79.5,🎯 TB TARGET: Strong XBH Spot,76
699013,Esmerlyn Valdez,4,Pittsburgh Pirates,Blake Snell,3.89,0.413,5.1,0.405,1.59,79.4,🎯 TB TARGET: Strong XBH Spot,77
664023,Ian Happ,4,Chicago Cubs,Bryce Miller,3.89,0.413,5.1,0.405,1.59,79.3,🎯 TB TARGET: Strong XBH Spot,78
703520,Brett Bateman,1,Toronto Blue Jays,Carlos Rodón,4.27,0.375,5.1,0.405,1.58,79.1,🎯 TB TARGET: Strong XBH Spot,79
805811,Bryce Eldridge,4,San Francisco Giants,Jake Bennett,3.89,0.411,5.1,0.405,1.58,79.0,🎯 TB TARGET: Strong XBH Spot,80
682829,Elly De La Cruz,2,Cincinnati Reds,Mitch Bratt,4.27,0.373,5.1,0.405,1.57,78.7,🎯 TB TARGET: Strong XBH Spot,81
669134,Luis Campusano,8,San Diego Padres,Bailey Ober,3.42,0.464,5.1,0.405,1.57,78.3,🎯 TB TARGET: Strong XBH Spot,82
703607,Henry Bolte,1,Athletics,Cristian Javier,4.27,0.37,5.1,0.405,1.56,78.0,🎯 TB TARGET: Strong XBH Spot,83
666018,Jonathan Aranda,2,Tampa Bay Rays,Shane Baz,4.27,0.368,5.1,0.405,1.55,77.7,🎯 TB TARGET: Strong XBH Spot,84
694197,Angel Genao,5,Cleveland Guardians,Tomoyuki Sugano,3.89,0.404,5.1,0.405,1.55,77.6,🎯 TB TARGET: Strong XBH Spot,85
676356,Jonny DeLuca,6,Tampa Bay Rays,Shane Baz,3.89,0.403,5.1,0.405,1.55,77.5,🎯 TB TARGET: Strong XBH Spot,86
667452,Corey Julks,6,Detroit Tigers,Daniel Lynch IV,3.89,0.4,5.1,0.405,1.54,76.9,🎯 TB TARGET: Strong XBH Spot,87
642086,Dominic Smith,3,Atlanta Braves,Shane Drohan,4.27,0.364,5.1,0.405,1.54,76.8,🎯 TB TARGET: Strong XBH Spot,88
669003,Garrett Mitchell,6,Milwaukee Brewers,Tyler Mahle,3.89,0.399,5.1,0.405,1.53,76.7,🎯 TB TARGET: Strong XBH Spot,89
665923,Esteury Ruiz,5,Miami Marlins,Jackson Kent,3.89,0.398,5.1,0.405,1.53,76.4,🎯 TB TARGET: Strong XBH Spot,90
672960,Kazuma Okamoto,5,Toronto Blue Jays,Carlos Rodón,3.89,0.396,5.1,0.405,1.52,76.1,🎯 TB TARGET: Strong XBH Spot,91
657757,Gavin Sheets,4,San Diego Padres,Bailey Ober,3.89,0.395,5.1,0.405,1.52,75.8,🎯 TB TARGET: Strong XBH Spot,92
694249,Cole Carrigg,3,Colorado Rockies,Foster Griffin,4.27,0.358,5.1,0.405,1.51,75.5,🎯 TB TARGET: Strong XBH Spot,93
671976,Tristan Peters,8,Chicago White Sox,Nolan McLean,3.42,0.447,5.1,0.405,1.51,75.4,🎯 TB TARGET: Strong XBH Spot,94
608348,Carson Kelly,2,Chicago Cubs,Bryce Miller,4.27,0.357,5.1,0.405,1.5,75.2,🎯 TB TARGET: Strong XBH Spot,95
680977,Brendan Donovan,1,Seattle Mariners,Shota Imanaga,4.27,0.356,5.1,0.405,1.5,75.0,🎯 TB TARGET: Strong XBH Spot,96
695734,Daylen Lile,1,Washington Nationals,Janson Junk,4.27,0.355,5.1,0.405,1.5,74.9,🎯 TB TARGET: Strong XBH Spot,97
695657,Colson Montgomery,6,Chicago White Sox,Nolan McLean,3.89,0.389,5.1,0.405,1.5,74.8,🎯 TB TARGET: Strong XBH Spot,98
682987,Spencer Jones,6,New York Yankees,José Soriano,3.89,0.389,5.1,0.405,1.49,74.7,🎯 TB TARGET: Strong XBH Spot,99
669016,Brandon Marsh,5,Philadelphia Phillies,Kyle Leahy,3.89,0.389,5.1,0.405,1.49,74.7,🎯 TB TARGET: Strong XBH Spot,100
687952,Christian Encarnacion-Strand,7,Baltimore Orioles,Nick Martinez,3.42,0.442,5.1,0.405,1.49,74.6,🎯 TB TARGET: Strong XBH Spot,101
672640,Otto Lopez,1,Miami Marlins,Jackson Kent,4.27,0.353,5.1,0.405,1.49,74.4,🎯 TB TARGET: Strong XBH Spot,102
607208,Trea Turner,2,Philadelphia Phillies,Kyle Leahy,4.27,0.352,5.1,0.405,1.48,74.2,🎯 TB TARGET: Strong XBH Spot,103
571771,Enrique Hernández,4,Los Angeles Dodgers,Lake Bachar,3.89,0.386,5.1,0.405,1.48,74.2,🎯 TB TARGET: Strong XBH Spot,104
671056,Iván Herrera,2,St. Louis Cardinals,Cristopher Sánchez,4.27,0.352,5.1,0.405,1.48,74.1,🎯 TB TARGET: Strong XBH Spot,105
686948,Drake Baldwin,4,Atlanta Braves,Shane Drohan,3.89,0.386,5.1,0.405,1.48,74.1,🎯 TB TARGET: Strong XBH Spot,106
801126,Brock Rodden,2,Seattle Mariners,Shota Imanaga,4.27,0.35,5.1,0.405,1.48,73.9,🎯 TB TARGET: Strong XBH Spot,107
681082,Bryson Stott,4,Philadelphia Phillies,Kyle Leahy,3.89,0.384,5.1,0.405,1.48,73.8,🎯 TB TARGET: Strong XBH Spot,108
607043,Brandon Nimmo,1,Texas Rangers,Yusei Kikuchi,4.27,0.35,5.1,0.405,1.48,73.8,🎯 TB TARGET: Strong XBH Spot,109
661531,Brian Serven,9,Athletics,Cristian Javier,3.42,0.436,5.1,0.405,1.47,73.6,🎯 TB TARGET: Strong XBH Spot,110
663586,Austin Riley,1,Atlanta Braves,Shane Drohan,4.27,0.349,5.1,0.405,1.47,73.6,🎯 TB TARGET: Strong XBH Spot,111
702332,Caleb Durbin,5,Boston Red Sox,Matt Wilkinson,3.89,0.383,5.1,0.405,1.47,73.5,🎯 TB TARGET: Strong XBH Spot,112
650402,Gleyber Torres,1,Detroit Tigers,Daniel Lynch IV,4.27,0.348,5.1,0.405,1.47,73.5,🎯 TB TARGET: Strong XBH Spot,113
694192,Jackson Chourio,8,Milwaukee Brewers,Tyler Mahle,3.42,0.436,5.1,0.405,1.47,73.5,🎯 TB TARGET: Strong XBH Spot,114
668804,Bryan Reynolds,3,Pittsburgh Pirates,Blake Snell,4.27,0.349,5.1,0.405,1.47,73.5,🎯 TB TARGET: Strong XBH Spot,115
677951,Bobby Witt Jr.,2,Kansas City Royals,Jacob Waguespack,4.27,0.459,5.1,0.0,1.47,73.5,🎯 TB TARGET: Strong XBH Spot,116
514888,Jose Altuve,4,Houston Astros,Brady Basso,3.89,0.382,5.1,0.405,1.47,73.4,🎯 TB TARGET: Strong XBH Spot,117
683737,Michael Busch,6,Chicago Cubs,Bryce Miller,3.89,0.381,5.1,0.405,1.47,73.3,🎯 TB TARGET: Strong XBH Spot,118
665161,Jeremy Peña,1,Houston Astros,Brady Basso,4.27,0.347,5.1,0.405,1.46,73.2,🎯 TB TARGET: Strong XBH Spot,119
695731,Braden Montgomery,5,Chicago White Sox,Nolan McLean,3.89,0.38,5.1,0.405,1.46,73.0,🎯 TB TARGET: Strong XBH Spot,120
686765,Nick Sogard,6,Boston Red Sox,Matt Wilkinson,3.89,0.38,5.1,0.405,1.46,72.9,🎯 TB TARGET: Strong XBH Spot,121
592885,Christian Yelich,3,Milwaukee Brewers,Tyler Mahle,4.27,0.344,5.1,0.405,1.45,72.7,🎯 TB TARGET: Strong XBH Spot,122
701358,Cam Smith,8,Houston Astros,Brady Basso,3.42,0.429,5.1,0.405,1.45,72.4,🎯 TB TARGET: Strong XBH Spot,123
643217,Andrew Benintendi,4,Chicago White Sox,Nolan McLean,3.89,0.376,5.1,0.405,1.45,72.3,🎯 TB TARGET: Strong XBH Spot,124
641355,Cody Bellinger,4,New York Yankees,José Soriano,3.89,0.376,5.1,0.405,1.44,72.2,🎯 TB TARGET: Strong XBH Spot,125
667472,Dane Myers,1,Cincinnati Reds,Mitch Bratt,4.27,0.342,5.1,0.405,1.44,72.2,🎯 TB TARGET: Strong XBH Spot,126
666126,Carlos Cortes,2,Athletics,Cristian Javier,4.27,0.341,5.1,0.405,1.44,72.0,🎯 TB TARGET: Strong XBH Spot,127
665489,Vladimir Guerrero Jr.,2,Toronto Blue Jays,Carlos Rodón,4.27,0.34,5.1,0.405,1.44,71.8,🎯 TB TARGET: Strong XBH Spot,128
668709,JJ Bleday,6,Cincinnati Reds,Mitch Bratt,3.89,0.373,5.1,0.405,1.43,71.7,🎯 TB TARGET: Strong XBH Spot,129
665019,Kody Clemens,7,Minnesota Twins,Walker Buehler,3.42,0.422,5.1,0.405,1.42,71.2,🎯 TB TARGET: Strong XBH Spot,130
572233,Christian Walker,6,Houston Astros,Brady Basso,3.89,0.371,5.1,0.405,1.42,71.2,🎯 TB TARGET: Strong XBH Spot,131
518692,Freddie Freeman,5,Los Angeles Dodgers,Lake Bachar,3.89,0.37,5.1,0.405,1.42,71.1,🎯 TB TARGET: Strong XBH Spot,132
806146,George Lombard Jr.,5,New York Yankees,José Soriano,3.89,0.368,5.1,0.405,1.42,70.8,🎯 TB TARGET: Strong XBH Spot,133
668930,Brice Turang,2,Milwaukee Brewers,Tyler Mahle,4.27,0.334,5.1,0.405,1.41,70.4,🎯 TB TARGET: Strong XBH Spot,134
681297,Colton Cowser,8,Baltimore Orioles,Nick Martinez,3.42,0.417,5.1,0.405,1.41,70.4,🎯 TB TARGET: Strong XBH Spot,135
682674,Victor Bericoto,5,San Francisco Giants,Jake Bennett,3.89,0.366,5.1,0.405,1.41,70.3,🎯 TB TARGET: Strong XBH Spot,136
802139,JJ Wetherholt,1,St. Louis Cardinals,Cristopher Sánchez,4.27,0.333,5.1,0.405,1.4,70.2,🎯 TB TARGET: Strong XBH Spot,137
682634,Kevin Alcántara,5,Chicago Cubs,Bryce Miller,3.89,0.365,5.1,0.405,1.4,70.0,🎯 TB TARGET: Strong XBH Spot,138
666139,Josh Lowe,5,Los Angeles Angels,Cal Quantrill,3.89,0.364,5.1,0.405,1.4,69.9,🎯 TB TARGET: Strong XBH Spot,139
640902,Jhonny Pereda,6,Seattle Mariners,Shota Imanaga,3.89,0.364,5.1,0.405,1.4,69.9,🎯 TB TARGET: Strong XBH Spot,140
807712,Luke Keaschall,8,Minnesota Twins,Walker Buehler,3.42,0.412,5.1,0.405,1.39,69.6,🎯 TB TARGET: Strong XBH Spot,141
802415,Chandler Simpson,5,Tampa Bay Rays,Shane Baz,3.89,0.362,5.1,0.405,1.39,69.5,🎯 TB TARGET: Strong XBH Spot,142
621439,Byron Buxton,4,Minnesota Twins,Walker Buehler,3.89,0.361,5.1,0.405,1.39,69.3,🎯 TB TARGET: Strong XBH Spot,143
676391,Ernie Clement,6,Toronto Blue Jays,Carlos Rodón,3.89,0.359,5.1,0.405,1.38,69.1,🎯 TB TARGET: Strong XBH Spot,144
545121,Ildemaro Vargas,4,Arizona Diamondbacks,Andrew Abbott,3.89,0.359,5.1,0.405,1.38,68.9,🎯 TB TARGET: Strong XBH Spot,145
682657,Angel Martínez,7,Cleveland Guardians,Tomoyuki Sugano,3.42,0.407,5.1,0.405,1.37,68.7,🎯 TB TARGET: Strong XBH Spot,146
694378,Jacob Gonzalez,6,Pittsburgh Pirates,Blake Snell,3.89,0.357,5.1,0.405,1.37,68.5,🎯 TB TARGET: Strong XBH Spot,147
805367,Chase Meidroth,7,Chicago White Sox,Nolan McLean,3.42,0.405,5.1,0.405,1.37,68.4,🎯 TB TARGET: Strong XBH Spot,148
808982,Jung Hoo Lee,6,San Francisco Giants,Jake Bennett,3.89,0.356,5.1,0.405,1.37,68.4,🎯 TB TARGET: Strong XBH Spot,149
695720,Tommy White,5,Athletics,Cristian Javier,3.89,0.356,5.1,0.405,1.37,68.4,🎯 TB TARGET: Strong XBH Spot,150
672695,Geraldo Perdomo,3,Arizona Diamondbacks,Andrew Abbott,4.27,0.323,5.1,0.405,1.36,68.2,🎯 TB TARGET: Strong XBH Spot,151
666023,Freddy Fermin,3,San Diego Padres,Bailey Ober,4.27,0.322,5.1,0.405,1.36,67.9,🎯 TB TARGET: Strong XBH Spot,152
702616,Jackson Holliday,1,Baltimore Orioles,Nick Martinez,4.27,0.322,5.1,0.405,1.36,67.9,🎯 TB TARGET: Strong XBH Spot,153
680757,Steven Kwan,1,Cleveland Guardians,Tomoyuki Sugano,4.27,0.322,5.1,0.405,1.36,67.9,🎯 TB TARGET: Strong XBH Spot,154
678545,Osleivis Basabe,1,San Francisco Giants,Jake Bennett,4.27,0.321,5.1,0.405,1.35,67.6,🎯 TB TARGET: Strong XBH Spot,155
669720,Austin Hays,1,San Diego Padres,Bailey Ober,4.27,0.321,5.1,0.405,1.35,67.6,🎯 TB TARGET: Strong XBH Spot,156
624431,Jose Trevino,7,Cincinnati Reds,Mitch Bratt,3.42,0.4,5.1,0.405,1.35,67.5,🎯 TB TARGET: Strong XBH Spot,157
596142,Gary Sánchez,7,Milwaukee Brewers,Tyler Mahle,3.42,0.396,5.1,0.405,1.34,66.8,🎯 TB TARGET: Strong XBH Spot,158
679529,Spencer Torkelson,5,Detroit Tigers,Daniel Lynch IV,3.89,0.346,5.1,0.405,1.33,66.6,🎯 TB TARGET: Strong XBH Spot,159
669394,Jake Burger,8,Texas Rangers,Yusei Kikuchi,3.42,0.394,5.1,0.405,1.33,66.5,🎯 TB TARGET: Strong XBH Spot,160
678662,Ezequiel Tovar,5,Colorado Rockies,Foster Griffin,3.89,0.346,5.1,0.405,1.33,66.4,🎯 TB TARGET: Strong XBH Spot,161
686469,Vinnie Pasquantino,3,Kansas City Royals,Jacob Waguespack,4.27,0.412,5.1,0.0,1.32,66.0,🎯 TB TARGET: Strong XBH Spot,162
696285,Jacob Young,9,Washington Nationals,Janson Junk,3.42,0.39,5.1,0.405,1.32,65.8,🎯 TB TARGET: Strong XBH Spot,163
803011,Sam Antonacci,1,Chicago White Sox,Nolan McLean,4.27,0.311,5.1,0.405,1.31,65.5,🎯 TB TARGET: Strong XBH Spot,164
691458,Blaze Jordan,6,St. Louis Cardinals,Cristopher Sánchez,3.89,0.34,5.1,0.405,1.31,65.4,🎯 TB TARGET: Strong XBH Spot,165
657136,Connor Wong,9,Boston Red Sox,Matt Wilkinson,3.42,0.387,5.1,0.405,1.31,65.3,🎯 TB TARGET: Strong XBH Spot,166
676609,José Caballero,9,New York Yankees,José Soriano,3.42,0.387,5.1,0.405,1.31,65.3,🎯 TB TARGET: Strong XBH Spot,167
669364,Xavier Edwards,4,Miami Marlins,Jackson Kent,3.89,0.339,5.1,0.405,1.3,65.1,🎯 TB TARGET: Strong XBH Spot,168
666152,David Hamilton,5,Milwaukee Brewers,Tyler Mahle,3.89,0.337,5.1,0.405,1.3,64.8,⚾ Standard Base Volume,169
543807,George Springer,4,Toronto Blue Jays,Carlos Rodón,3.89,0.336,5.1,0.405,1.29,64.6,⚾ Standard Base Volume,170
662139,Daulton Varsho,5,Houston Astros,Brady Basso,3.89,0.336,5.1,0.405,1.29,64.6,⚾ Standard Base Volume,171
691720,Kyle Karros,8,Colorado Rockies,Foster Griffin,3.42,0.382,5.1,0.405,1.29,64.5,⚾ Standard Base Volume,172
642201,Eli White,8,Boston Red Sox,Matt Wilkinson,3.42,0.382,5.1,0.405,1.29,64.5,⚾ Standard Base Volume,173
642350,Jose Siri,7,Los Angeles Angels,Cal Quantrill,3.42,0.38,5.1,0.405,1.28,64.1,⚾ Standard Base Volume,174
672569,Gustavo Campero,6,Los Angeles Angels,Cal Quantrill,3.89,0.333,5.1,0.405,1.28,64.0,⚾ Standard Base Volume,175
